feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:neg_FRN1.mzML:area,datafile:neg_FRN2.mzML:area,datafile:neg_FRN3.mzML:area,datafile:neg_FRN4.mzML:area,datafile:neg_FRN5.mzML:area,datafile:neg_HFO1.mzML:area,datafile:neg_HFO2.mzML:area,datafile:neg_HFO3.mzML:area,datafile:neg_HFO4.mzML:area,datafile:neg_HFO5.mzML:area
N3500,4.511,599.36769,599.37183,6.907231526,C32H57O8P,CCCCCC=CCC=CCC=CCC=CCC=CCCCCCCCOCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG O-26:5,"LPG O-26:5(8,11,14,17,20)",0.753666667,0.613868333,0.333076092,0.403214374,All,Some,0,6795.195954,62829.07662,21980.2881,5798.324542,86635.41291,63065.01371,8582.579386,2872.45841,66033.74778
N3500,4.511,599.36769,599.37183,6.907231526,C32H57O8P,CCC=CCC=CCC=CCC=CCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCC(O)CO,[M-H]-,LPG O-26:5,"LPG O-26:5(11,14,17,20,23)",0.745428571,0.638167143,0.285320116,0.366615665,All,Some,160000,218204.804,93170.92338,129019.7119,140201.6755,277364.5871,231934.9863,227417.4206,256127.5416,159966.2522
N3566,4.572,464.31433,464.31465,0.689187817,C23H48NO6P,CCCCCCCCC=CCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(9),0.945,0.49197,0.221482207,0.320882766,All,Some,2922.273735,2766.42872,1788.115912,1849.59122,1972.407834,6419.804274,3778.152984,2933.045404,5006.367447,4037.923875
N3566,4.572,464.31433,464.31465,0.689187817,C23H48NO6P,CCCCCCCCCCCC=CCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(6),0.334,0.163425,0.151458017,0.170908914,All,Some,2916.64315,3241.908656,1378.522858,1639.970881,1443.721198,9323.71574,6140.746718,3237.386489,4407.64748,3008.180551
N3566,4.572,464.31433,464.31465,0.689187817,C23H48NO6P,CCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-18:1,LPE O-18:1(11),0.251,0.94775,0,0.119875,All,None,36061.08311,50691.66262,38933.36123,33210.4379,31883.87097,82656.47999,53381.1003,39129.56811,47385.98507,43253.89557
N3815,4.763,839.48617,839.48686,0.821930673,C48H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 20:5_22:6,"PG 20:5(5,8,11,14,17)_22:6(4,7,10,13,16,19)",0.513714286,0.754985714,0.094794018,0.202705215,Some,Some,20000,20500,0,0,15800,37600,29200,33500,24100,29100
N3876,4.83,815.48698,815.48686,0.147151359,C46H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:3_22:6,"PG 18:3(9,12,15)_22:6(4,7,10,13,16,19)",0.607,0.599213333,0.044497691,0.156219486,Some,Some,10772.23857,23529.29743,11087.22392,11350,13768.49668,31900,27317.57888,19495.62307,27649.81685,35722.94118
N3876,4.83,815.48698,815.48686,0.147151359,C46H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:3_22:6,"PG 18:3(6,9,12)_22:6(4,7,10,13,16,19)",0.520727273,0.640942727,0.044923099,0.152105479,Some,Some,15627.76143,21270.70257,15812.77608,11350,18631.50332,31900,39282.42112,41304.37693,40150.18315,29377.05882
N4021,4.972,791.48688,791.48686,0.025268897,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(7)_22:6(4,7,10,13,16,19)",0.547111111,0.712762222,0.026419911,0.147123262,Some,Some,0,0,0,0,0,0,0,0,0,11977.6352
N4021,4.972,791.48688,791.48686,0.025268897,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(6)_22:6(4,7,10,13,16,19)",0.437333333,0.698545556,0.026419911,0.134723818,Some,Some,0,0,0,0,0,0,0,0,0,13092.54507
N4021,4.972,791.48688,791.48686,0.025268897,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(9)_22:6(4,7,10,13,16,19)",0.419636364,0.736835455,0.021616291,0.132940215,Some,Some,0,0,0,0,0,0,0,0,0,20429.81974
N4075,4.992,867.50857,867.51816,11.05452363,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.743363636,0.766744091,0.225200559,0.33117122,Some,Some,0,0,42803.22725,0,73984.2109,0,118800.0668,0,0,0
N4075,4.992,867.50857,867.51816,11.05452363,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.8502,0.7331,0.148459018,0.277097214,Some,Some,0,0,10396.77275,0,15515.7891,0,20199.93318,0,0,0
N4135,5.03,841.50206,841.50251,0.534757763,C48H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 20:4_22:6,"PG 20:4(8,11,14,17)_22:6(4,7,10,13,16,19)",0.6865,0.8098275,0.05278017,0.191856886,Some,Some,36220.18349,0,0,0,0,0,43496.57925,0,0,0
N4135,5.03,841.50206,841.50251,0.534757763,C48H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 20:4_22:6,"PG 20:4(5,8,11,14)_22:6(4,7,10,13,16,19)",0.751666667,0.825944167,0.03518678,0.185910507,Some,Some,20479.81651,0,0,0,0,0,33003.42075,0,0,0
N4152,5.046,767.48645,767.48686,0.5342111,C42H73O10P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(6,9)_18:3(6,9,12)",0.456666667,0.715656667,0.206913274,0.282762952,Some,Some,9814.659686,8721.18772,0,0,5383.900335,0,0,0,0,7488.461538
N4152,5.046,767.48645,767.48686,0.5342111,C42H73O10P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(6,9)_18:3(9,12,15)",0.637333333,0.526235,0.103456637,0.199122143,Some,Some,8385.340314,5691.494716,0,0,6816.099665,19900,18300,17700,18500,10211.53846
N4152,5.046,767.48645,767.48686,0.5342111,C42H73O10P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(9,12)_18:3(6,9,12)",0.658,0.99167,0,0.164967,Some,Some,0,7087.317564,0,0,0,0,0,0,0,0
N4159,5.057,534.35614,534.35651,0.692421619,C27H54NO7P,CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:1,LPE 22:1(13),0.511,0.537395,0,0.1048395,All,None,,10800,0,0,0,9890,0,0,0,0
N4181,5.076,791.48672,791.48686,0.176882279,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(7)_22:6(4,7,10,13,16,19)",0.603777778,0.705942222,0.026282596,0.151998077,Some,Some,44002.82205,48170.00134,31668.54553,28564.57007,31060.45612,26636.63274,22445.82043,21713.40533,29141.42506,15911.36376
N4181,5.076,791.48672,791.48686,0.176882279,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(9)_22:6(4,7,10,13,16,19)",0.523166667,0.745013333,0.019711947,0.142587558,Some,Some,44002.82205,48170.00134,31668.54553,30993.39375,33020.61557,24725.40855,22832.81734,22289.61499,25713.02211,15911.36376
N4181,5.076,791.48672,791.48686,0.176882279,C44H73O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_22:6,"PG 16:1(6)_22:6(4,7,10,13,16,19)",0.5182,0.71222,0.023654337,0.141965469,Some,Some,51994.3559,59659.99731,37662.90893,33342.03618,35418.92831,39337.95871,42221.36223,49496.97968,42045.55283,25677.27247
N4373,5.134,841.50217,841.50251,0.404039199,C48H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 20:4_22:6,"PG 20:4(8,11,14,17)_22:6(4,7,10,13,16,19)",0.883428571,0.852422857,0.032381756,0.199490548,Some,Some,77752.20041,122250.5593,119000,68616.93548,157237.6193,220049.1215,120732.631,160041.1925,210043.9793,256732.6478
N4373,5.134,841.50217,841.50251,0.404039199,C48H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 20:4_22:6,"PG 20:4(5,8,11,14)_22:6(4,7,10,13,16,19)",0.849272727,0.884615455,0.020606572,0.189874076,Some,Some,32247.79959,55749.44072,0,50383.06452,10762.38074,55950.87852,81267.36897,113958.8075,102956.0207,51267.35219
N4391,5.148,767.48708,767.48686,0.286649859,C42H73O10P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(9,12)_18:3(9,12,15)",0.6164,0.864302,0.183630665,0.294974732,Some,Some,0,0,0,0,0,0,0,0,,0
N4391,5.148,767.48708,767.48686,0.286649859,C42H73O10P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(6,9)_18:3(6,9,12)",0.626666667,0.788708333,0.158081423,0.268002638,Some,Some,0,0,0,0,0,0,0,0,,0
N4391,5.148,767.48708,767.48686,0.286649859,C42H73O10P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(9,12)_18:3(6,9,12)",0.762,0.8939225,0.124479556,0.265175895,Some,Some,0,0,0,0,0,0,20900,12100,,0
N4411,5.169,867.51796,867.51816,0.230542724,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.727727273,0.738652727,0.076191537,0.20759123,Some,Some,21920,23122.91348,0,15540.26847,17337.64434,35077.07031,38152.16472,31474.0072,0,36102.90844
N4411,5.169,867.51796,867.51816,0.230542724,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.779,0.683508,0.048509467,0.185058373,Some,Some,5480,5577.086518,0,2259.731533,5062.355658,7222.929689,8047.835278,7825.992804,0,8097.091556
N4527,5.22,817.50248,817.50251,0.036697135,C46H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_22:6,"PG 18:2(9,12)_22:6(4,7,10,13,16,19)",0.992,0.904544286,0,0.189654429,Some,None,268951.0223,329447.9889,200308.1943,210992.9169,269561.3646,432146.1388,456631.3131,407563.5207,438811.0728,449387.6063
N4527,5.22,817.50248,817.50251,0.036697135,C46H75O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_22:6,"PG 18:2(6,9)_22:6(4,7,10,13,16,19)",0.874285714,0.877478571,0,0.175176429,Some,None,327048.9777,358552.0111,234691.8057,233007.0831,315438.6354,522853.8612,509368.6869,462436.4793,526188.9272,522612.3937
N4584,5.225,534.35475,534.35651,3.293681217,C27H54NO7P,CCCCCCCCC=CCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCCN,[M-H]-,LPE 22:1,LPE 22:1(13),0.744,0.97496,0,0.171896,Some,None,,62800,0,0,25600,52700,35200,0,0,0
N4598,5.226,767.48669,767.48686,0.221502164,C42H73O10P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(9,12)_18:3(9,12,15)",0.315333333,0.91031,0.342460773,0.396532952,Some,Some,2258.938445,4859.548473,0,0,6965.878814,0,0,0,0,1306.047198
N4598,5.226,767.48669,767.48686,0.221502164,C42H73O10P,CCC=CCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(6,9)_18:3(9,12,15)",0.62275,0.62543625,0.189896865,0.276736117,Some,Some,4656.044969,10958.10093,27100,0,3668.242372,5554.925251,0,8166.326531,27100,6699.852507
N4598,5.226,767.48669,767.48686,0.221502164,C42H73O10P,CCCCCC=CCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_18:3,"PG 18:2(6,9)_18:3(6,9,12)",0.576666667,0.715736667,0.163930867,0.260385027,Some,Some,4985.016587,6882.350598,0,0,6965.878814,4275.074749,0,2433.673469,0,3494.100295
N4625,5.229,743.48703,743.48686,0.228652326,C40H73O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(7)_18:2(6,9)",0.758,0.918165,0,0.1676165,Some,None,0,0,0,0,0,4464.31045,0,5215.44741,0,0
N4625,5.229,743.48703,743.48686,0.228652326,C40H73O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(6)_18:2(6,9)",0.731333333,0.796855,0.015909586,0.165546502,All,Some,0,0,0,0,0,4464.31045,0,2593.155416,0,0
N4625,5.229,743.48703,743.48686,0.228652326,C40H73O10P,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(7)_18:2(9,12)",0.517,0.6823725,0.051174596,0.160876927,Some,Some,0,0,0,0,0,641.3790996,0,1471.397174,0,0
N4678,5.262,855.50545,855.5029,2.980702929,C45H77O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(7)_20:4(5,8,11,14)",0.284285714,0.705412857,0.206000553,0.263770299,Some,Some,0,0,0,0,0,0,387.8489871,231.6289325,0,247.0567787
N4678,5.262,855.50545,855.5029,2.980702929,C45H77O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(7)_20:4(8,11,14,17)",0.676,0.853216667,0.081758356,0.218328351,Some,Some,0,0,0,0,0,0,1907.583794,1608.811147,0,1014.611819
N4678,5.262,855.50545,855.5029,2.980702929,C45H77O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(6)_20:4(5,8,11,14)",0.319428571,0.701962857,0.135921962,0.210876713,Some,Some,0,0,0,0,0,0,3844.567219,3929.55992,0,2878.331402
N4679,5.263,767.48662,767.48686,0.312708937,C42H73O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_20:4,"PG 16:1(6)_20:4(5,8,11,14)",0.4944,0.680999,0.174876992,0.257441493,All,Some,0,0,3781.432419,0,0,0,0,0,0,0
N4679,5.263,767.48662,767.48686,0.312708937,C42H73O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_20:4,"PG 16:1(6)_20:4(8,11,14,17)",0.570444444,0.536602222,0.168959019,0.245871882,Some,Some,0,0,614.7943193,0,0,0,0,0,0,0
N4679,5.263,767.48662,767.48686,0.312708937,C42H73O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_20:4,"PG 16:1(7)_20:4(5,8,11,14)",0.45,0.826275,0.144846566,0.243504753,Some,Some,0,0,3433.773262,0,0,0,0,0,0,0
N4686,5.272,867.51779,867.51816,0.42650404,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.708181818,0.736710909,0.209070597,0.311745751,Some,Some,0,0,0,0,47624.54225,0,0,0,0,0
N4686,5.272,867.51779,867.51816,0.42650404,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCC=CCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(7,10,13,16,19)_22:6(4,7,10,13,16,19)",0.6456,0.644178,0.203046822,0.291415257,Some,Some,0,0,0,0,16475.45775,0,0,0,0,0
N4718,5.327,743.48688,743.48686,0.026900274,C40H73O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(6)_18:2(6,9)",0.5965,0.9243375,0.016761687,0.1654931,All,Some,21600,35623.63482,29302.85714,30700,19562.99235,10196.94397,11366.66667,,,16317.95082
N4718,5.327,743.48688,743.48686,0.026900274,C40H73O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(7)_18:2(6,9)",0.394,0.87613,0.033523375,0.1538317,Some,Some,21600,22411.01828,13430.47619,0,4088.637008,7867.572156,11366.66667,,,12764.09836
N4718,5.327,743.48688,743.48686,0.026900274,C40H73O10P,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 16:1_18:2,"PG 16:1(9)_18:2(6,9)",0.5956,0.735908,0.01340935,0.14387828,All,Some,21600,25265.34689,21366.66667,30700,26448.37064,11335.48387,11366.66667,,,16317.95082
N4730,5.34,905.51945,905.51855,0.993905647,C49H79O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:4_20:4,"PI 20:4(5,8,11,14)_20:4(8,11,14,17)",0.790571429,0.848688571,0.012570839,0.173982672,Some,Some,0,0,0,0,0,0,0,0,0,0
N4730,5.34,905.51945,905.51855,0.993905647,C49H79O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:4_20:4,"PI 20:4(5,8,11,14)_20:4(5,8,11,14)",0.7132,0.794158,0.01679982,0.164175656,All,Some,0,1805,0,0,0,0,0,0,0,0
N4730,5.34,905.51945,905.51855,0.993905647,C49H79O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCC=CCC=CCC=CCC=CCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 20:4_20:4,"PI 20:4(8,11,14,17)_20:4(8,11,14,17)",0.545428571,0.790128571,0.007937282,0.13990554,All,Some,0,1805,0,0,0,0,0,0,0,0
N4739,5.35,855.50441,855.5029,1.765043695,C45H77O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(7)_20:4(5,8,11,14)",0.459,0.818771667,0.052326885,0.169638674,Some,Some,0,421.3727561,0,0,0,0,327.3395125,0,0,0
N4739,5.35,855.50441,855.5029,1.765043695,C45H77O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(7)_20:4(8,11,14,17)",0.800666667,0.875895,0,0.167656167,Some,None,0,421.3727561,0,0,0,0,327.3395125,0,0,0
N4739,5.35,855.50441,855.5029,1.765043695,C45H77O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 16:1_20:4,"PI 16:1(6)_20:4(5,8,11,14)",0.378571429,0.730124286,0.061775466,0.160289944,Some,Some,0,2597.254488,0,0,0,0,2125.320975,0,0,0
N4748,5.368,492.34602,492.34595,0.142176451,C25H52NO6P,CCCCCCCCC=CCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-20:1,LPE O-20:1(11),0.833,0.05771,0.138359385,0.199758508,All,Some,0,0,4183.097143,0,0,7011.102484,5615.154185,0,0,4692.278287
N4748,5.368,492.34602,492.34595,0.142176451,C25H52NO6P,CCCCCCC=CCCCCCCCCCCCCOCC(O)COP(=O)(O)OCCN,[M-H]-,LPE O-20:1,LPE O-20:1(13),0.754,0.92142,0,0.167542,Some,None,0,0,1846.902857,0,0,2698.897516,1904.845815,0,0,1557.721713
N4765,5.382,793.50248,793.50251,0.037807064,C44H75O10P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_20:4,"PG 18:2(9,12)_20:4(5,8,11,14)",0.991333333,0.892296667,0,0.188363,Some,Some,,0,0,,,35867.91077,30612.48761,0,19642.30823,15621.51616
N4765,5.382,793.50248,793.50251,0.037807064,C44H75O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_20:4,"PG 18:2(9,12)_20:4(8,11,14,17)",0.7332,0.955254,0,0.1688454,Some,Some,,112500,69000,,,95953.34597,116693.7562,100731.3877,118250.6637,111733.5563
N4765,5.382,793.50248,793.50251,0.037807064,C44H75O10P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 18:2_20:4,"PG 18:2(6,9)_20:4(8,11,14,17)",0.699333333,0.967596667,0,0.166693,Some,Some,,112500,69000,,,130178.7433,116693.7562,142268.6123,146107.0281,157644.9275
N4777,5.392,881.5242,881.51855,6.409394334,C47H79O13P,CCC=CCC=CCC=CCC=CCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:2_20:4,"PI 18:2(6,9)_20:4(8,11,14,17)",0.581333333,0.807561667,0.242616119,0.332982395,Some,Some,0,0,0,0,0,0,1159.962734,0,0,0
N4777,5.392,881.5242,881.51855,6.409394334,C47H79O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:2_20:4,"PI 18:2(6,9)_20:4(5,8,11,14)",0.6195,0.83080375,0.181962089,0.290600047,Some,Some,0,0,0,0,0,0,1246.074298,0,0,0
N4777,5.392,881.5242,881.51855,6.409394334,C47H79O13P,CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O,[M-H]-,PI 18:2_20:4,"PI 18:2(9,12)_20:4(5,8,11,14)",0.7105,0.882355,0,0.1592855,Some,None,0,0,0,0,0,0,713.9629673,0,0,0
N4797,5.399,867.51808,867.51816,0.09221709,C50H77O10P,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)CO,[M-H]-,PG 22:5_22:6,"PG 22:5(4,7,10,13,16)_22:6(4,7,10,13,16,19)",0.818222222,0.802829444,0.032065992,0.18775796,Some,Some,141230.1861,154018.7678,100472.2315,94347.53325,110423.0528,144244.5915,137551.0534,142281.7102,145236.4498,157434.3318
