id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:NEG_NIST_2.mzML:area,datafile:NEG_NIST_2.mzML:rt,datafile:NEG_NIST_2.mzML:mz_range:min,datafile:NEG_NIST_2.mzML:mz_range:max,datafile:NEG_NIST_2.mzML:fragment_scans,datafile:NEG_NIST_2.mzML:fwhm,datafile:NEG_NIST_2.mzML:rt_range:min,datafile:NEG_NIST_2.mzML:rt_range:max,datafile:NEG_NIST_2.mzML:feature_state,datafile:NEG_NIST_2.mzML:mz,datafile:NEG_NIST_2.mzML:intensity_range:min,datafile:NEG_NIST_2.mzML:intensity_range:max,datafile:NEG_NIST_2.mzML:asymmetry_factor,datafile:NEG_NIST_2.mzML:tailing_factor,datafile:NEG_NIST_2.mzML:height,datafile:NEG_NIST_2.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_0.mzML:area,datafile:NEG_NIST_0.mzML:rt,datafile:NEG_NIST_0.mzML:mz_range:min,datafile:NEG_NIST_0.mzML:mz_range:max,datafile:NEG_NIST_0.mzML:fragment_scans,datafile:NEG_NIST_0.mzML:fwhm,datafile:NEG_NIST_0.mzML:rt_range:min,datafile:NEG_NIST_0.mzML:rt_range:max,datafile:NEG_NIST_0.mzML:feature_state,datafile:NEG_NIST_0.mzML:mz,datafile:NEG_NIST_0.mzML:intensity_range:min,datafile:NEG_NIST_0.mzML:intensity_range:max,datafile:NEG_NIST_0.mzML:asymmetry_factor,datafile:NEG_NIST_0.mzML:tailing_factor,datafile:NEG_NIST_0.mzML:height,datafile:NEG_NIST_0.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_3.mzML:area,datafile:NEG_NIST_3.mzML:rt,datafile:NEG_NIST_3.mzML:mz_range:min,datafile:NEG_NIST_3.mzML:mz_range:max,datafile:NEG_NIST_3.mzML:fragment_scans,datafile:NEG_NIST_3.mzML:fwhm,datafile:NEG_NIST_3.mzML:rt_range:min,datafile:NEG_NIST_3.mzML:rt_range:max,datafile:NEG_NIST_3.mzML:feature_state,datafile:NEG_NIST_3.mzML:mz,datafile:NEG_NIST_3.mzML:intensity_range:min,datafile:NEG_NIST_3.mzML:intensity_range:max,datafile:NEG_NIST_3.mzML:asymmetry_factor,datafile:NEG_NIST_3.mzML:tailing_factor,datafile:NEG_NIST_3.mzML:height,datafile:NEG_NIST_3.mzML:rt_ms2_apex_distance,datafile:NEG_NIST_1.mzML:area,datafile:NEG_NIST_1.mzML:rt,datafile:NEG_NIST_1.mzML:mz_range:min,datafile:NEG_NIST_1.mzML:mz_range:max,datafile:NEG_NIST_1.mzML:fragment_scans,datafile:NEG_NIST_1.mzML:fwhm,datafile:NEG_NIST_1.mzML:rt_range:min,datafile:NEG_NIST_1.mzML:rt_range:max,datafile:NEG_NIST_1.mzML:feature_state,datafile:NEG_NIST_1.mzML:mz,datafile:NEG_NIST_1.mzML:intensity_range:min,datafile:NEG_NIST_1.mzML:intensity_range:max,datafile:NEG_NIST_1.mzML:asymmetry_factor,datafile:NEG_NIST_1.mzML:tailing_factor,datafile:NEG_NIST_1.mzML:height,datafile:NEG_NIST_1.mzML:rt_ms2_apex_distance
5122,17.048,16.765,17.589,841.61455,841.60974,841.61603,4.98E+05,2.39E+05,8.83E+04,4.98E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,2.39E+05,17.048,841.60974,841.61603,,0.501,16.765,17.589,DETECTED,841.61455,8.83E+04,4.98E+05,1.905,1.452,4.98E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5123,17.048,17.033,17.096,847.58173,847.58075,847.58307,7.36E+04,3.46E+03,3.58E+04,7.36E+04,1,0.25,1,0,1,0,0,0,,,,,,,,,,3.46E+03,17.048,847.58075,847.58307,1,0.041,17.033,17.096,DETECTED,847.58173,3.58E+04,7.36E+04,3.024,2.012,7.36E+04,-0.175,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5124,17.05,16.755,17.183,845.60936,845.604,845.61145,9.83E+04,2.35E+04,1.76E+04,9.83E+04,0,0.75,3,1,0.87,0.31,0.00026,0.033,,,,,,,,,,1.19E+04,17,845.60779,845.61328,,0.976,16.906,17.08,DETECTED,845.60976,3.93E+04,8.32E+04,0.847,0.923,8.32E+04,,2.35E+04,17.071,845.604,845.61145,,0.301,16.755,17.183,DETECTED,845.60898,1.76E+04,9.83E+04,0.32,0.677,9.83E+04,,,,,,,,,,UNKNOWN,,,,,,,,5.48E+03,17.079,845.60565,845.61316,,0.091,17.047,17.143,DETECTED,845.60934,2.08E+04,8.27E+04,2.019,1.51,8.27E+04,
5125,17.053,16.873,17.207,977.58882,977.58667,977.59119,9.17E+04,1.62E+04,1.71E+04,9.17E+04,0,0.75,3,2,0.96,0.04,0.00004,0.012,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.43E+03,17.04,977.58667,977.59119,,0.064,16.976,17.071,DETECTED,977.58889,3.01E+04,7.15E+04,0.497,0.748,7.15E+04,,1.49E+04,17.071,977.58636,977.59167,,0.127,16.928,17.181,DETECTED,977.58876,1.71E+04,9.17E+04,0.771,0.886,9.17E+04,,1.62E+04,17.047,977.5849,977.59167,,0.138,16.873,17.207,DETECTED,977.58882,1.84E+04,7.52E+04,0.918,0.959,7.52E+04,
5126,17.055,16.944,17.087,893.64742,893.6449,893.6485,4.18E+04,4.16E+03,1.40E+04,4.18E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.16E+03,17.055,893.6449,893.6485,,0.188,16.944,17.087,DETECTED,893.64742,1.40E+04,4.18E+04,0.288,0.644,4.18E+04,,,,,,,,,,UNKNOWN,,,,,,,
5127,17.055,16.96,17.087,929.57593,929.57263,929.58179,3.59E+04,3.14E+03,1.58E+04,3.59E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.14E+03,17.055,929.57263,929.58179,,0.08,16.96,17.087,DETECTED,929.57593,1.58E+04,3.59E+04,0.336,0.668,3.59E+04,,,,,,,,,,UNKNOWN,,,,,,,
5128,17.055,17.023,17.103,950.57066,950.5697,950.57196,4.18E+04,2.12E+03,1.58E+04,4.18E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.12E+03,17.055,950.5697,950.57196,,0.027,17.023,17.103,DETECTED,950.57066,1.58E+04,4.18E+04,1.487,1.243,4.18E+04,,,,,,,,,,UNKNOWN,,,,,,,
5129,17.058,16.472,17.51,844.6075,844.60541,844.61005,1.69E+05,7.89E+04,2.11E+04,1.69E+05,8,0.75,3,0,0.93,0.22,0.00018,0.014,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.89E+04,17.04,844.60541,844.61005,3,0.464,16.533,17.326,DETECTED,844.60736,3.46E+04,1.69E+05,0.566,0.783,1.69E+05,-0.163,6.62E+04,17.055,844.60468,844.61163,3,0.357,16.472,17.15,DETECTED,844.60777,3.66E+04,1.56E+05,0.162,0.581,1.56E+05,-0.12,7.38E+04,17.079,844.60614,844.60999,2,0.433,16.62,17.51,DETECTED,844.60736,2.11E+04,1.53E+05,0.922,0.969,1.53E+05,-0.039
5130,17.06,16.906,17.128,910.60572,910.60364,910.60712,6.21E+04,8.11E+03,1.53E+04,6.21E+04,1,0.5,2,4,0.91,0.02,0.00002,0.037,,,,,,,,,,8.11E+03,17.096,910.60333,910.60736,1,0.163,16.906,17.128,DETECTED,910.6057,1.53E+04,6.21E+04,0.169,0.585,6.21E+04,0.011,,,,,,,,,UNKNOWN,,,,,,,,3.04E+03,17.023,910.60364,910.60712,,0.075,17.007,17.071,DETECTED,910.60574,2.30E+04,5.85E+04,3.016,2.008,5.85E+04,,,,,,,,,,UNKNOWN,,,,,,,
5131,17.06,16.991,17.103,846.63396,846.63184,846.63708,4.40E+04,2.83E+03,1.04E+04,4.40E+04,2,0.5,2,0,0.96,0.16,0.00014,0.005,,,,,,,,,,1.59E+03,17.064,846.62958,846.63812,1,0.034,17.016,17.08,DETECTED,846.6341,1.89E+04,3.73E+04,0.33,0.665,3.73E+04,0.186,,,,,,,,,UNKNOWN,,,,,,,,2.83E+03,17.055,846.63184,846.63708,1,0.085,16.991,17.103,DETECTED,846.63383,1.04E+04,4.40E+04,0.747,0.874,4.40E+04,0.107,,,,,,,,,UNKNOWN,,,,,,,
5132,17.061,16.812,17.24,815.5985,815.5943,815.60022,1.56E+05,4.75E+04,6.62E+04,1.56E+05,0,0.75,3,0,0.9,0.17,0.00014,0.028,,,,,,,,,,4.75E+04,17.048,815.59485,815.6001,,0.359,16.812,17.24,DETECTED,815.59871,6.62E+04,1.48E+05,0.809,0.905,1.48E+05,,3.76E+04,17.103,815.5943,815.60022,,0.257,16.882,17.199,DETECTED,815.59831,7.74E+04,1.43E+05,0.433,0.717,1.43E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.05E+04,17.031,815.59497,815.60059,,0.275,16.841,17.191,DETECTED,815.59847,6.97E+04,1.56E+05,0.84,0.92,1.56E+05,
5133,17.063,16.968,17.15,952.61837,952.61389,952.62256,5.69E+04,5.72E+03,1.19E+04,5.69E+04,0,0.75,3,0,0.81,0.46,0.00044,0.047,,,,,,,,,,2.69E+03,17.016,952.61688,952.61938,,1.027,16.968,17.048,DETECTED,952.61831,1.59E+04,4.82E+04,0.672,0.836,4.82E+04,,5.72E+03,17.04,952.61389,952.62256,,0.105,16.992,17.135,DETECTED,952.61778,1.85E+04,5.69E+04,1.993,1.497,5.69E+04,,2.21E+03,17.134,952.61456,952.6228,,0.046,17.039,17.15,DETECTED,952.61903,1.19E+04,3.25E+04,0.169,0.585,3.25E+04,,,,,,,,,,UNKNOWN,,,,,,,
5134,17.063,17.047,17.111,833.57315,833.57086,833.57544,4.08E+04,1.88E+03,1.86E+04,4.08E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.88E+03,17.063,833.57086,833.57544,,0.04,17.047,17.111,DETECTED,833.57315,1.86E+04,4.08E+04,3.008,2.004,4.08E+04,
5135,17.064,16.55,17.374,764.58144,764.5755,764.58527,3.11E+05,1.33E+05,3.48E+04,3.11E+05,11,0.75,3,1,0.89,0.18,0.00014,0.032,,,,,,,,,,1.19E+05,17.016,764.57397,764.58539,3,0.426,16.575,17.224,DETECTED,764.5815,4.22E+04,2.99E+05,0.473,0.735,2.99E+05,-0.119,1.33E+05,17.103,764.5755,764.58527,4,0.669,16.677,17.374,DETECTED,764.58124,3.59E+04,3.09E+05,0.633,0.818,3.09E+05,-0.181,1.31E+05,17.071,764.57562,764.58575,4,0.427,16.55,17.261,DETECTED,764.58159,3.48E+04,3.11E+05,0.411,0.682,3.11E+05,-0.184,,,,,,,,,UNKNOWN,,,,,,,
5136,17.064,17.033,17.113,819.61769,819.61505,819.6217,3.86E+04,2.53E+03,1.46E+04,3.86E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,2.53E+03,17.064,819.61505,819.6217,,0.284,17.033,17.113,DETECTED,819.61769,1.46E+04,3.86E+04,1.517,1.258,3.86E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5137,17.064,17.048,17.128,1019.60123,1019.60004,1019.60223,5.88E+04,3.38E+03,2.80E+04,5.88E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,3.38E+03,17.064,1019.60004,1019.60223,,0.062,17.048,17.128,DETECTED,1019.60123,2.80E+04,5.88E+04,4.015,2.507,5.88E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5138,17.066,16.968,17.191,956.53634,956.53564,956.53851,5.16E+04,6.32E+03,1.68E+04,5.16E+04,0,0.75,3,1,0.89,0.18,0.00017,0.033,,,,,,,,,,6.32E+03,17.016,956.53424,956.5401,,0.162,16.968,17.16,DETECTED,956.53628,1.79E+04,5.16E+04,3.008,2.004,5.16E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.06E+03,17.087,956.53564,956.53851,,0.044,17.023,17.103,DETECTED,956.5366,1.68E+04,3.72E+04,0.249,0.624,3.72E+04,,4.14E+03,17.095,956.53314,956.53888,,0.086,17.063,17.191,DETECTED,956.53616,2.07E+04,4.28E+04,3.027,2.014,4.28E+04,
5139,17.066,16.812,17.263,858.58143,858.57739,858.58325,1.60E+05,4.25E+04,5.96E+04,1.60E+05,9,0.75,3,0,0.88,0.63,0.00054,0.012,,,,,,,,,,2.82E+04,17.048,858.57587,858.58374,3,0.234,16.812,17.08,DETECTED,858.58224,7.10E+04,1.60E+05,0.135,0.567,1.60E+05,-0.116,4.25E+04,17.071,858.57739,858.58325,3,0.305,16.882,17.263,DETECTED,858.58112,6.14E+04,1.50E+05,1.008,1.004,1.50E+05,-0.131,,,,,,,,,UNKNOWN,,,,,,,,3.74E+04,17.079,858.57648,858.58325,3,0.281,16.841,17.207,DETECTED,858.58094,5.96E+04,1.51E+05,0.538,0.769,1.51E+05,-0.193
5140,17.067,16.976,17.119,1051.5409,1051.53894,1051.54382,5.18E+04,4.51E+03,1.81E+04,5.18E+04,0,0.5,2,0,0.87,0.27,0.00028,0.036,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.51E+03,17.103,1051.53894,1051.54382,,0.079,16.976,17.119,DETECTED,1051.54119,1.86E+04,5.18E+04,0.127,0.564,5.18E+04,,,,,,,,,,UNKNOWN,,,,,,,,3.51E+03,17.031,1051.53772,1051.54358,,0.103,16.983,17.111,DETECTED,1051.54062,1.81E+04,4.00E+04,1.663,1.331,4.00E+04,
5141,17.068,16.796,17.277,976.58658,976.58441,976.58807,1.51E+05,4.08E+04,2.81E+04,1.51E+05,0,0.5,2,1,0.93,0.13,0.00012,0.019,,,,,,,,,,3.84E+04,17.048,976.58447,976.58875,,0.279,16.796,17.224,DETECTED,976.5867,2.81E+04,1.51E+05,0.522,0.848,1.51E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.08E+04,17.087,976.58441,976.58807,,0.398,16.85,17.277,DETECTED,976.58646,3.00E+04,1.41E+05,0.801,0.9,1.41E+05,,,,,,,,,,UNKNOWN,,,,,,,
5142,17.068,16.928,17.192,1034.61018,1034.60645,1034.61169,6.21E+04,8.53E+03,1.68E+04,6.21E+04,0,0.5,2,2,0.9,0.22,0.00023,0.028,,,,,,,,,,8.53E+03,17.096,1034.6073,1034.61157,,0.113,16.968,17.192,DETECTED,1034.60995,1.76E+04,5.95E+04,0.75,0.875,5.95E+04,,,,,,,,,,UNKNOWN,,,,,,,,7.99E+03,17.039,1034.60645,1034.61169,,0.141,16.928,17.118,DETECTED,1034.61041,1.68E+04,6.21E+04,0.706,0.853,6.21E+04,,,,,,,,,,UNKNOWN,,,,,,,
5143,17.068,16.717,17.231,882.58462,882.58362,882.58911,9.36E+04,2.77E+04,2.54E+04,9.36E+04,0,0.5,2,0,0.98,0.05,0.00004,0.004,,,,,,,,,,2.77E+04,17.064,882.58331,882.58734,,0.353,16.717,17.176,DETECTED,882.58458,2.54E+04,8.61E+04,0.322,0.661,8.61E+04,,2.55E+04,17.071,882.58362,882.58911,,0.349,16.819,17.231,DETECTED,882.58467,2.92E+04,9.36E+04,0.632,0.816,9.36E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5144,17.071,16.991,17.134,861.58803,861.58624,861.58978,5.98E+04,4.46E+03,1.48E+04,5.98E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.46E+03,17.071,861.58624,861.58978,,0.079,16.991,17.134,DETECTED,861.58803,1.48E+04,5.98E+04,0.783,0.891,5.98E+04,,,,,,,,,,UNKNOWN,,,,,,,
5145,17.071,17.04,17.183,780.56776,780.56519,780.56995,3.16E+04,2.94E+03,1.09E+04,3.16E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.94E+03,17.071,780.56519,780.56995,,0.11,17.04,17.183,DETECTED,780.56776,1.09E+04,3.16E+04,3.512,2.256,3.16E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5146,17.071,16.992,17.119,789.61446,789.612,789.61578,3.47E+04,2.98E+03,1.40E+04,3.47E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.98E+03,17.071,789.612,789.61578,,0.056,16.992,17.119,DETECTED,789.61446,1.40E+04,3.47E+04,0.602,0.801,3.47E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5147,17.072,16.954,17.279,935.61855,935.61713,935.62006,4.75E+04,9.62E+03,1.36E+04,4.75E+04,0,0.75,3,1,0.94,0.16,0.00015,0.016,,,,,,,,,,3.38E+03,17.048,935.61548,935.61926,,0.112,16.954,17.08,DETECTED,935.61844,1.36E+04,3.73E+04,0.337,0.669,3.73E+04,,9.62E+03,17.071,935.61713,935.62006,,0.247,16.976,17.279,DETECTED,935.61877,1.59E+04,4.23E+04,2.165,1.582,4.23E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.06E+03,17.095,935.61591,935.62085,,0.037,17.047,17.111,DETECTED,935.61843,2.01E+04,4.75E+04,0.34,0.67,4.75E+04,
5148,17.075,17.023,17.143,1238.51472,1238.51294,1238.51978,4.71E+04,2.27E+03,1.63E+04,4.71E+04,0,0.5,2,1,0.95,0.29,0.00036,0.004,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.20E+03,17.071,1238.51294,1238.51978,,0.063,17.023,17.087,DETECTED,1238.51509,1.63E+04,4.71E+04,0.332,0.666,4.71E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.27E+03,17.079,1238.5105,1238.51599,,0.058,17.063,17.143,DETECTED,1238.51436,1.95E+04,4.40E+04,4.057,2.528,4.40E+04,
5149,17.079,16.929,17.199,883.58788,883.58466,883.59027,6.21E+04,8.34E+03,1.57E+04,6.21E+04,0,1,4,0,0.86,0.44,0.00039,0.031,,,,,,,,,,4.55E+03,17.048,883.58765,883.59161,,0.03,16.954,17.113,DETECTED,883.58866,1.57E+04,5.86E+04,0.679,0.839,5.86E+04,,8.34E+03,17.087,883.58466,883.59027,,0.045,16.929,17.199,DETECTED,883.58785,1.91E+04,6.21E+04,0.708,0.854,6.21E+04,,6.97E+03,17.134,883.58588,883.58923,,0.103,16.976,17.181,DETECTED,883.58759,2.16E+04,5.87E+04,0.303,0.652,5.87E+04,,2.75E+03,17.047,883.58643,883.59021,,0.076,16.999,17.079,DETECTED,883.58741,1.70E+04,4.79E+04,0.661,0.83,4.79E+04,
5150,17.08,16.954,17.096,927.57347,927.56952,927.57605,4.31E+04,4.07E+03,1.58E+04,4.31E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,4.07E+03,17.08,927.56952,927.57605,,0.042,16.954,17.096,DETECTED,927.57347,1.58E+04,4.31E+04,0.126,0.563,4.31E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5151,17.08,16.89,17.224,1101.59431,1101.59094,1101.59778,5.60E+04,1.26E+04,1.48E+04,5.60E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,1.26E+04,17.08,1101.59094,1101.59778,,0.254,16.89,17.224,DETECTED,1101.59431,1.48E+04,5.60E+04,0.755,0.878,5.60E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5152,17.083,16.976,17.118,677.54468,677.54358,677.54572,3.64E+04,3.77E+03,1.65E+04,3.64E+04,0,0.5,2,0,0.97,0.14,0.0001,0.004,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.77E+03,17.087,677.54358,677.54572,,0.115,16.976,17.118,DETECTED,677.54477,1.65E+04,3.61E+04,0.276,0.638,3.61E+04,,1.73E+03,17.079,677.54346,677.54523,,0.064,17.047,17.111,DETECTED,677.54458,1.77E+04,3.64E+04,1.013,1.007,3.64E+04,
5153,17.083,16.677,17.135,912.59485,912.59271,912.59827,6.76E+04,1.84E+04,1.80E+04,6.76E+04,0,0.5,2,2,0.91,0,0,0.036,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.84E+04,17.119,912.59271,912.59827,,0.394,16.677,17.135,DETECTED,912.59486,1.80E+04,5.82E+04,0.036,0.518,5.82E+04,,,,,,,,,,UNKNOWN,,,,,,,,3.71E+03,17.047,912.59393,912.59576,,0.064,17.031,17.111,DETECTED,912.59485,3.01E+04,6.76E+04,4.005,2.502,6.76E+04,
5154,17.087,17.023,17.166,1002.60294,1002.60168,1002.60345,4.41E+04,3.09E+03,1.32E+04,4.41E+04,0,0.5,2,1,0.97,0.19,0.00019,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.45E+03,17.087,1002.60168,1002.60345,,0.061,17.04,17.119,DETECTED,1002.60274,1.84E+04,4.41E+04,0.674,0.837,4.41E+04,,3.09E+03,17.087,1002.60065,1002.60663,,0.054,17.023,17.166,DETECTED,1002.60313,1.32E+04,3.35E+04,1.225,1.112,3.35E+04,,,,,,,,,,UNKNOWN,,,,,,,
5155,17.087,16.709,17.215,814.59693,814.59601,814.59753,3.51E+05,1.18E+05,1.21E+05,3.51E+05,3,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.18E+05,17.087,814.59601,814.59753,3,0.428,16.709,17.215,DETECTED,814.59693,1.21E+05,3.51E+05,0.338,0.669,3.51E+05,-0.103,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5156,17.091,17.007,17.215,990.71007,990.70697,990.71204,1.35E+05,1.26E+04,1.40E+04,1.35E+05,4,1,4,0,0.94,0.26,0.00026,0.008,,,,,,,,,,1.07E+04,17.08,990.7063,990.71393,1,0.146,17.016,17.208,DETECTED,990.70992,1.84E+04,9.18E+04,1.995,1.498,9.18E+04,0.011,1.26E+04,17.103,990.70697,990.71204,1,0.105,17.023,17.215,DETECTED,990.7097,1.40E+04,1.29E+05,1.4,1.202,1.29E+05,-0.021,1.14E+04,17.087,990.70923,990.71216,1,0.068,17.007,17.198,DETECTED,990.71056,2.05E+04,1.21E+05,1.29,1.191,1.21E+05,-0.003,1.18E+04,17.095,990.70929,990.71143,1,0.081,17.031,17.207,DETECTED,990.71009,1.81E+04,1.35E+05,1.327,1.38,1.35E+05,-0.001
5157,17.092,16.922,17.144,1112.56218,1112.56006,1112.56543,4.54E+04,6.49E+03,1.54E+04,4.54E+04,0,0.5,2,0,0.86,0.3,0.00033,0.037,,,,,,,,,,6.49E+03,17.128,1112.5592,1112.56567,,0.189,16.922,17.144,DETECTED,1112.56251,1.54E+04,4.54E+04,0.077,0.538,4.54E+04,,,,,,,,,,UNKNOWN,,,,,,,,4.02E+03,17.055,1112.56006,1112.56543,,0.105,17.007,17.134,DETECTED,1112.56185,1.77E+04,4.48E+04,1.631,1.315,4.48E+04,,,,,,,,,,UNKNOWN,,,,,,,
5158,17.093,16.968,17.175,955.58652,955.58533,955.59308,4.84E+04,5.25E+03,1.23E+04,4.84E+04,0,0.75,3,2,0.82,0.65,0.00062,0.034,,,,,,,,,,3.84E+03,17.064,955.58081,955.58936,,0.078,16.968,17.128,DETECTED,955.58649,1.46E+04,4.19E+04,0.668,0.834,4.19E+04,,,,,,,,,,UNKNOWN,,,,,,,,5.25E+03,17.071,955.58533,955.59308,,0.109,16.976,17.15,DETECTED,955.58745,1.55E+04,4.56E+04,0.826,0.913,4.56E+04,,5.25E+03,17.143,955.58069,955.59204,,0.361,16.983,17.175,DETECTED,955.5856,1.23E+04,4.84E+04,0.199,0.599,4.84E+04,
5159,17.095,17.079,17.143,832.65137,832.65057,832.65308,3.57E+04,1.61E+03,1.28E+04,3.57E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.61E+03,17.095,832.65057,832.65308,,0.037,17.079,17.143,DETECTED,832.65137,1.28E+04,3.57E+04,3.015,2.008,3.57E+04,
5160,17.095,16.857,17.366,842.61753,842.61371,842.61975,1.56E+05,5.09E+04,2.03E+04,1.56E+05,1,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.09E+04,17.095,842.61371,842.61975,1,0.29,16.857,17.366,DETECTED,842.61753,2.03E+04,1.56E+05,1.18,1.071,1.56E+05,-0.164
5161,17.096,17,17.113,817.61449,817.61127,817.61737,6.63E+04,5.27E+03,1.74E+04,6.63E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,5.27E+03,17.096,817.61127,817.61737,,0.095,17,17.113,DETECTED,817.61449,1.74E+04,6.63E+04,0.17,0.585,6.63E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5162,17.096,17.033,17.176,888.60428,888.60156,888.60583,4.74E+04,4.69E+03,1.73E+04,4.74E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,4.69E+03,17.096,888.60156,888.60583,,0.059,17.033,17.176,DETECTED,888.60428,1.73E+04,4.74E+04,1.256,1.128,4.74E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5163,17.096,16.922,17.113,926.56919,926.56482,926.57184,6.95E+04,9.71E+03,2.20E+04,6.95E+04,0,0.25,1,3,1,0,0,0,,,,,,,,,,9.71E+03,17.096,926.56482,926.57184,,0.039,16.922,17.113,DETECTED,926.56919,2.20E+04,6.95E+04,0.094,0.547,6.95E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
5164,17.096,17.048,17.176,1103.54415,1103.54272,1103.54504,6.07E+04,5.39E+03,2.69E+04,6.07E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,5.39E+03,17.096,1103.54272,1103.54504,,0.088,17.048,17.176,DETECTED,1103.54415,2.69E+04,6.07E+04,1.671,1.335,6.07E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
