id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance
13936,15.463,15.391,15.534,466.21982,466.21835,466.22058,1.06E+06,4.68E+04,2.21E+05,1.06E+06,0,0.75,3,2,0.87,0.36,0.00017,0.029,,,,,,,,,,4.07E+04,15.495,466.21835,466.22058,,0.067,15.455,15.534,DETECTED,466.21963,2.21E+05,7.40E+05,0.974,0.987,7.40E+05,,4.68E+04,15.42,466.21933,466.22012,,0.081,15.391,15.448,DETECTED,466.21975,4.84E+05,1.06E+06,0.988,0.994,1.06E+06,,2.71E+04,15.474,466.21915,466.22055,,0.035,15.46,15.513,DETECTED,466.22007,2.38E+05,8.58E+05,2.918,1.959,8.58E+05,,,,,,,,,,UNKNOWN,,,,,,,
13937,15.467,15.365,15.513,758.45891,758.45789,758.46069,1.28E+06,6.36E+04,2.15E+05,1.28E+06,0,0.5,2,1,0.9,0.12,0.00009,0.033,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.25E+04,15.434,758.45709,758.46252,,0.052,15.365,15.448,DETECTED,758.459,2.15E+05,8.87E+05,0.208,0.604,8.87E+05,,6.36E+04,15.501,758.45789,758.46069,,0.06,15.433,15.513,DETECTED,758.45882,2.81E+05,1.28E+06,0.183,0.591,1.28E+06,,,,,,,,,,UNKNOWN,,,,,,,
13938,15.472,15.446,15.527,806.55672,806.55316,806.55817,9.71E+05,5.11E+04,2.89E+05,9.71E+05,2,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.11E+04,15.472,806.55316,806.55817,2,0.07,15.446,15.527,DETECTED,806.55672,2.89E+05,9.71E+05,2.083,1.542,9.71E+05,-0.19
13939,15.473,15.352,15.662,877.67209,877.67072,877.6745,1.53E+06,2.02E+05,2.84E+05,1.53E+06,1,1,4,3,0.91,0.32,0.00028,0.019,,,,,,,,,,2.02E+05,15.508,877.67102,877.67383,,0.275,15.359,15.59,DETECTED,877.67208,2.84E+05,1.38E+06,0.555,0.777,1.38E+06,,1.76E+05,15.475,877.67041,877.67303,1,0.191,15.407,15.662,DETECTED,877.67155,3.19E+05,1.12E+06,2.701,1.85,1.12E+06,0.035,1.24E+05,15.447,877.67047,877.67468,,0.113,15.365,15.527,DETECTED,877.67256,3.65E+05,1.10E+06,0.966,0.983,1.10E+06,,1.49E+05,15.461,877.67072,877.6745,,0.174,15.352,15.54,DETECTED,877.67218,3.59E+05,1.53E+06,0.726,0.863,1.53E+06,
13940,15.474,15.379,15.541,768.55217,768.55151,768.55292,2.42E+06,2.27E+05,5.72E+05,2.42E+06,5,0.5,2,0,0.9,0.21,0.00016,0.026,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.13E+04,15.5,768.5509,768.55255,2,0.081,15.488,15.541,DETECTED,768.55201,6.66E+05,1.39E+06,3.483,2.242,1.39E+06,-0.126,2.27E+05,15.447,768.55151,768.55292,3,0.071,15.379,15.513,DETECTED,768.55233,5.72E+05,2.42E+06,0.958,0.979,2.42E+06,-0.174,,,,,,,,,UNKNOWN,,,,,,,
13941,15.474,15.418,15.488,798.48785,798.48596,798.48914,6.50E+05,2.96E+04,2.71E+05,6.50E+05,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.96E+04,15.474,798.48596,798.48914,,0.054,15.418,15.488,DETECTED,798.48785,2.71E+05,6.50E+05,0.245,0.622,6.50E+05,,,,,,,,,,UNKNOWN,,,,,,,
13942,15.474,15.365,15.501,818.5551,818.5528,818.55823,2.37E+06,1.57E+05,2.79E+05,2.37E+06,2,0.25,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.57E+05,15.474,818.5528,818.55823,2,0.063,15.365,15.501,DETECTED,818.5551,2.79E+05,2.37E+06,0.261,0.622,2.37E+06,-0.015,,,,,,,,,UNKNOWN,,,,,,,
13943,15.476,15.379,15.628,1462.04492,1462.04333,1462.04822,1.71E+06,2.13E+05,2.70E+05,1.71E+06,0,1,4,2,0.87,0.31,0.00045,0.032,,,,,,,,,,2.13E+05,15.455,1462.03821,1462.05078,,0.116,15.385,15.628,DETECTED,1462.045,2.70E+05,1.71E+06,2.958,1.742,1.71E+06,,8.18E+04,15.448,1462.04333,1462.04822,,0.074,15.379,15.475,DETECTED,1462.04544,3.52E+05,1.36E+06,0.389,0.695,1.36E+06,,5.74E+04,15.46,1462.04089,1462.0498,,0.043,15.418,15.488,DETECTED,1462.04402,4.04E+05,1.26E+06,0.637,0.818,1.26E+06,,8.15E+04,15.54,1462.04175,1462.04968,,0.066,15.527,15.623,DETECTED,1462.0452,5.06E+05,1.28E+06,6.409,3.705,1.28E+06,
13944,15.476,15.365,15.649,558.31919,558.31824,558.31958,1.24E+06,1.81E+05,2.55E+05,1.24E+06,0,0.75,3,0,0.92,0.2,0.00011,0.021,,,,,,,,,,1.44E+05,15.508,558.31824,558.31958,,0.107,15.385,15.59,DETECTED,558.31902,3.19E+05,1.24E+06,0.671,0.835,1.24E+06,,1.33E+05,15.475,558.31854,558.31995,,0.112,15.365,15.541,DETECTED,558.31929,2.76E+05,1.18E+06,0.598,0.799,1.18E+06,,,,,,,,,,UNKNOWN,,,,,,,,1.81E+05,15.446,558.31842,558.32068,,0.188,15.393,15.649,DETECTED,558.31925,2.55E+05,1.21E+06,3.792,2.396,1.21E+06,
13945,15.478,15.411,15.508,729.48963,729.48706,729.49127,1.01E+06,5.76E+04,4.36E+05,1.01E+06,2,0.5,2,1,0.94,0.3,0.00022,0.004,,,,,,,,,,5.76E+04,15.482,729.48706,729.49127,,0.162,15.411,15.508,DETECTED,729.48985,4.71E+05,8.55E+05,0.355,0.677,8.55E+05,,,,,,,,,,UNKNOWN,,,,,,,,4.83E+04,15.474,729.48688,729.49127,2,0.053,15.433,15.501,DETECTED,729.48941,4.36E+05,1.01E+06,0.653,0.826,1.01E+06,-0.184,,,,,,,,,UNKNOWN,,,,,,,
13946,15.479,15.407,15.691,474.37885,474.37796,474.37955,1.55E+06,1.44E+05,1.54E+05,1.55E+06,2,1,4,0,0.95,0.14,0.00007,0.012,DG 10:0_14:0 (0.944),DG 10:0_14:0,[M+NH4]+,C27H52O5,CCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCC,474.4153,0.94,3,222.36,1.28E+05,15.482,474.37854,474.37939,1,0.038,15.411,15.603,DETECTED,474.37882,2.37E+05,1.55E+06,1.681,1.341,1.55E+06,0.011,7.85E+04,15.5,474.37796,474.37955,,0.09,15.407,15.57,DETECTED,474.3788,1.92E+05,7.93E+05,0.752,0.876,7.93E+05,,1.44E+05,15.474,474.37805,474.37982,1,0.094,15.418,15.691,DETECTED,474.37898,1.54E+05,1.27E+06,3.694,2.444,1.27E+06,0.013,9.31E+04,15.461,474.3782,474.37943,,0.027,15.433,15.595,DETECTED,474.3788,2.07E+05,1.06E+06,5.511,2.906,1.06E+06,
13947,15.481,15.411,15.528,905.73048,905.72949,905.73236,1.35E+06,8.84E+04,2.31E+05,1.35E+06,0,0.75,3,3,0.9,0.49,0.00044,0.013,,,,,,,,,,8.84E+04,15.468,905.72949,905.73236,,0.048,15.411,15.52,DETECTED,905.7304,4.95E+05,1.35E+06,0.909,0.955,1.35E+06,,3.89E+04,15.5,905.72778,905.73273,,0.042,15.46,15.528,DETECTED,905.72991,2.31E+05,9.42E+05,0.72,0.86,9.42E+05,,3.53E+04,15.474,905.73041,905.73187,,0.031,15.433,15.488,DETECTED,905.73114,3.35E+05,9.48E+05,0.335,0.667,9.48E+05,,,,,,,,,,UNKNOWN,,,,,,,
13948,15.481,15.42,15.556,625.41734,625.41608,625.41913,9.66E+05,7.13E+04,2.68E+05,9.66E+05,0,0.5,2,1,0.93,0.37,0.00023,0.007,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.13E+04,15.488,625.41522,625.4184,,0.104,15.42,15.556,DETECTED,625.41711,3.16E+05,7.18E+05,1.004,1.002,7.18E+05,,4.54E+04,15.474,625.41608,625.41913,,0.03,15.433,15.513,DETECTED,625.41758,2.68E+05,9.66E+05,0.955,0.977,9.66E+05,,,,,,,,,,UNKNOWN,,,,,,,
13949,15.481,15.391,15.556,656.41275,656.4118,656.41394,1.49E+06,9.32E+04,2.46E+05,1.49E+06,0,0.5,2,1,0.93,0.33,0.00022,0.007,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.32E+04,15.488,656.41162,656.4137,,0.078,15.391,15.556,DETECTED,656.41254,2.46E+05,8.28E+05,0.705,0.853,8.28E+05,,4.49E+04,15.474,656.4118,656.41394,,0.021,15.433,15.501,DETECTED,656.41297,2.66E+05,1.49E+06,0.653,0.826,1.49E+06,,,,,,,,,,UNKNOWN,,,,,,,
13950,15.481,15.256,15.635,819.63669,819.63428,819.63843,1.82E+06,2.23E+05,2.92E+05,1.82E+06,5,0.75,3,1,0.83,0.44,0.00036,0.041,,,,,,,,,,5.92E+04,15.482,819.63428,819.63843,2,0.894,15.455,15.52,DETECTED,819.63638,4.63E+05,1.06E+06,1.385,1.193,1.06E+06,-0.179,6.04E+04,15.541,819.63293,819.63745,2,0.111,15.514,15.635,DETECTED,819.63645,2.93E+05,6.99E+05,3.404,2.202,6.99E+05,-0.142,,,,,,,,,UNKNOWN,,,,,,,,2.23E+05,15.419,819.63495,819.63983,1,0.147,15.256,15.446,DETECTED,819.63723,2.92E+05,1.82E+06,0.169,0.584,1.82E+06,-0.082
13951,15.481,15.345,15.704,916.70045,916.698,916.70239,1.48E+06,3.15E+05,3.28E+05,1.48E+06,0,0.75,3,0,0.91,0.25,0.00023,0.021,,,,,,,,,,3.15E+05,15.455,916.698,916.70239,,0.267,15.345,15.683,DETECTED,916.70027,4.55E+05,1.48E+06,2.078,1.539,1.48E+06,,2.07E+05,15.475,916.69861,916.70264,,0.164,15.379,15.635,DETECTED,916.7003,3.30E+05,1.24E+06,1.647,1.323,1.24E+06,,2.73E+05,15.513,916.69635,916.70282,,0.237,15.392,15.704,DETECTED,916.70079,3.28E+05,1.28E+06,1.576,1.288,1.28E+06,,,,,,,,,,UNKNOWN,,,,,,,
13952,15.482,15.455,15.508,679.39913,679.39764,679.40576,7.85E+05,3.19E+04,3.41E+05,7.85E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,3.19E+04,15.482,679.39764,679.40576,,0.155,15.455,15.508,DETECTED,679.39913,3.41E+05,7.85E+05,0.925,0.963,7.85E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13953,15.482,15.455,15.562,753.58856,753.58771,753.59045,1.38E+06,1.06E+05,6.78E+05,1.38E+06,3,0.25,1,0,1,0,0,0,SM 36:1;2O (0.619),SM 36:1;2O,[M+Na]+,C41H83N2O6P,CCCCCCCCCC\C=C/CCCCCCCCCCCCCCCC(=O)NC(COP([O-])(=O)OCC[N+](C)(C)C)C(O)CCCCC,753.5881,0.62,2,286.93,1.06E+05,15.482,753.58771,753.59045,3,0.088,15.455,15.562,DETECTED,753.58856,6.78E+05,1.38E+06,2.895,1.947,1.38E+06,-0.157,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13954,15.482,15.411,15.562,760.47188,760.47125,760.47278,1.16E+06,1.38E+05,5.53E+05,1.16E+06,0,0.25,1,2,1,0,0,0,,,,,,,,,,1.38E+05,15.482,760.47125,760.47278,,0.091,15.411,15.562,DETECTED,760.47188,5.53E+05,1.16E+06,1.11,1.055,1.16E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13955,15.482,15.468,15.52,1299.87058,1299.86743,1299.87219,8.17E+05,2.84E+04,3.07E+05,8.17E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,2.84E+04,15.482,1299.86743,1299.87219,,0.029,15.468,15.52,DETECTED,1299.87058,3.07E+05,8.17E+05,2.68,1.84,8.17E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13956,15.487,15.433,15.556,693.48886,693.4884,693.48962,2.07E+06,1.11E+05,4.20E+05,2.07E+06,0,0.5,2,2,0.91,0.14,0.0001,0.027,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,8.72E+04,15.514,693.48792,693.48932,,0.057,15.475,15.556,DETECTED,693.48877,4.20E+05,1.73E+06,1.088,1.044,1.73E+06,,1.11E+05,15.46,693.4884,693.48962,,0.061,15.433,15.513,DETECTED,693.48896,5.77E+05,2.07E+06,1.905,1.452,2.07E+06,,,,,,,,,,UNKNOWN,,,,,,,
13957,15.487,15.433,15.514,766.53384,766.53076,766.5365,1.80E+06,9.78E+04,7.53E+05,1.80E+06,1,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.78E+04,15.487,766.53076,766.5365,1,0.071,15.433,15.514,DETECTED,766.53384,7.53E+05,1.80E+06,0.489,0.745,1.80E+06,-0.044
13958,15.487,15.472,15.514,1412.02148,1412.02014,1412.02344,1.22E+06,3.53E+04,4.70E+05,1.22E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.53E+04,15.487,1412.02014,1412.02344,,0.032,15.472,15.514,DETECTED,1412.02148,4.70E+05,1.22E+06,1.78,1.39,1.22E+06,
13959,15.487,15.461,15.527,1413.0237,1413.02014,1413.02563,7.09E+05,2.63E+04,2.52E+05,7.09E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.63E+04,15.487,1413.02014,1413.02563,,0.144,15.461,15.527,DETECTED,1413.0237,2.52E+05,7.09E+05,1.468,1.234,7.09E+05,
13960,15.488,15.448,15.556,566.30872,566.30847,566.30908,7.49E+06,5.31E+05,2.59E+06,7.49E+06,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.31E+05,15.488,566.30847,566.30908,,0.072,15.448,15.556,DETECTED,566.30872,2.59E+06,7.49E+06,1.727,1.364,7.49E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13961,15.488,15.448,15.597,567.31213,567.31158,567.31281,2.27E+06,2.04E+05,7.82E+05,2.27E+06,0,0.25,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.04E+05,15.488,567.31158,567.31281,,0.107,15.448,15.597,DETECTED,567.31213,7.82E+05,2.27E+06,2.767,1.883,2.27E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13962,15.488,15.365,15.528,637.42635,637.4256,637.42682,1.67E+06,1.81E+05,7.36E+05,1.67E+06,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.81E+05,15.488,637.4256,637.42682,,0.068,15.365,15.528,DETECTED,637.42635,7.36E+05,1.67E+06,0.328,0.664,1.67E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13963,15.488,15.46,15.541,637.46258,637.46149,637.46429,7.53E+05,4.76E+04,2.46E+05,7.53E+05,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.76E+04,15.488,637.46149,637.46429,,0.096,15.46,15.541,DETECTED,637.46258,2.46E+05,7.53E+05,1.972,1.486,7.53E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13964,15.488,15.475,15.541,642.36101,642.36066,642.36145,1.14E+06,5.88E+04,6.00E+05,1.14E+06,0,0.25,1,3,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.88E+04,15.488,642.36066,642.36145,,0.03,15.475,15.541,DETECTED,642.36101,6.00E+05,1.14E+06,4.383,2.691,1.14E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13965,15.488,15.475,15.5,657.41643,657.41608,657.41724,4.24E+05,7.84E+03,2.18E+05,4.24E+05,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.84E+03,15.488,657.41608,657.41724,,0.024,15.475,15.5,DETECTED,657.41643,2.18E+05,4.24E+05,0.978,0.989,4.24E+05,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13966,15.489,15.379,15.703,745.55698,745.55609,745.55768,5.13E+06,8.06E+05,8.17E+05,5.13E+06,0,1,4,0,0.94,0.16,0.00012,0.014,,,,,,,,,,6.98E+05,15.495,745.55579,745.5578,,0.14,15.385,15.628,DETECTED,745.55691,8.47E+05,5.13E+06,1.214,1.107,5.13E+06,,7.31E+05,15.46,745.55609,745.55817,,0.192,15.379,15.648,DETECTED,745.55681,8.82E+05,4.70E+06,2.288,1.644,4.70E+06,,7.34E+05,15.501,745.55652,745.55817,,0.144,15.392,15.678,DETECTED,745.55717,8.34E+05,4.88E+06,1.615,1.311,4.88E+06,,8.06E+05,15.501,745.55609,745.55768,,0.185,15.406,15.703,DETECTED,745.55704,8.17E+05,4.59E+06,1.967,1.566,4.59E+06,
13967,15.49,15.365,15.554,753.51097,753.5097,753.51276,1.05E+06,8.85E+04,2.97E+05,1.05E+06,0,0.75,3,1,0.82,0.7,0.00053,0.028,,,,,,,,,,8.85E+04,15.495,753.5097,753.51276,,0.102,15.411,15.534,DETECTED,753.51093,3.07E+05,1.05E+06,0.463,0.731,1.05E+06,,,,,,,,,,UNKNOWN,,,,,,,,5.36E+04,15.447,753.50964,753.5127,,0.057,15.365,15.46,DETECTED,753.51176,3.65E+05,9.70E+05,0.159,0.579,9.70E+05,,6.26E+04,15.527,753.50873,753.51196,,0.037,15.446,15.554,DETECTED,753.51022,2.97E+05,8.97E+05,0.345,0.673,8.97E+05,
13968,15.491,15.411,15.57,768.51751,768.51581,768.52203,1.31E+06,1.11E+05,3.69E+05,1.31E+06,0,0.5,2,1,0.88,0.65,0.0005,0.009,,,,,,,,,,1.11E+05,15.482,768.51581,768.52203,,0.067,15.411,15.534,DETECTED,768.51801,3.69E+05,1.30E+06,0.719,0.859,1.30E+06,,9.22E+04,15.5,768.51581,768.52057,,0.063,15.448,15.57,DETECTED,768.51701,4.32E+05,1.31E+06,1.365,1.182,1.31E+06,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
13969,15.491,15.447,15.576,1423.01897,1423.01392,1423.02234,1.09E+06,7.18E+04,2.63E+05,1.09E+06,1,0.5,2,1,0.92,0.38,0.00054,0.009,,,,,,,,,,7.18E+04,15.482,1423.01392,1423.02234,,0.075,15.468,15.576,DETECTED,1423.01843,2.63E+05,1.09E+06,6.59,3.795,1.09E+06,,,,,,,,,,UNKNOWN,,,,,,,,5.81E+04,15.501,1423.01685,1423.02539,1,0.224,15.447,15.541,DETECTED,1423.0195,3.02E+05,8.58E+05,0.758,0.879,8.58E+05,0.023,,,,,,,,,UNKNOWN,,,,,,,
13970,15.492,15.433,15.582,707.43028,707.42963,707.43073,1.61E+06,1.00E+05,3.86E+05,1.61E+06,0,0.75,3,5,0.92,0.17,0.00012,0.023,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,7.70E+04,15.488,707.42938,707.43073,,0.064,15.475,15.556,DETECTED,707.4302,4.48E+05,1.29E+06,5.554,3.277,1.29E+06,,1.00E+05,15.46,707.42963,707.43073,,0.117,15.433,15.513,DETECTED,707.43017,5.80E+05,1.61E+06,1.905,1.452,1.61E+06,,4.66E+04,15.527,707.42938,707.43274,,0.024,15.514,15.582,DETECTED,707.43046,3.86E+05,1.24E+06,4.388,2.694,1.24E+06,
13971,15.494,15.406,15.541,1462.04518,1462.04089,1462.04822,1.29E+06,9.08E+04,3.92E+05,1.29E+06,0,0.5,2,4,0.85,0.91,0.00134,0.007,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.44E+04,15.501,1462.04089,1462.04822,,0.064,15.488,15.541,DETECTED,1462.04384,5.70E+05,1.26E+06,3.102,2.051,1.26E+06,,9.08E+04,15.487,1462.04126,1462.0531,,0.089,15.406,15.527,DETECTED,1462.04652,3.92E+05,1.29E+06,0.482,0.741,1.29E+06,
13972,15.496,15.351,15.609,796.58224,796.57965,796.58313,3.19E+06,3.63E+05,9.11E+05,3.19E+06,3,1,4,0,0.96,0.17,0.00014,0.004,,,,,,,,,,3.36E+05,15.495,796.57983,796.58344,1,0.065,15.371,15.562,DETECTED,796.58215,9.38E+05,2.85E+06,0.541,0.771,2.85E+06,0.034,2.55E+05,15.5,796.57965,796.58313,1,0.148,15.351,15.514,DETECTED,796.58205,9.11E+05,2.69E+06,0.096,0.548,2.69E+06,-0.122,3.63E+05,15.488,796.57996,796.58392,1,0.166,15.392,15.609,DETECTED,796.58224,1.06E+06,2.20E+06,1.269,1.134,2.20E+06,-0.071,2.81E+05,15.501,796.58002,796.5835,,0.084,15.406,15.54,DETECTED,796.58251,1.08E+06,3.19E+06,0.411,0.705,3.19E+06,
13973,15.496,15.365,15.758,808.07562,808.07416,808.07727,2.44E+06,3.91E+05,2.38E+05,2.44E+06,0,0.75,3,1,0.98,0.06,0.00005,0.006,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.20E+05,15.5,808.07471,808.0766,,0.042,15.488,15.718,DETECTED,808.07565,2.38E+05,1.76E+06,16.583,9.605,1.76E+06,,3.91E+05,15.488,808.07416,808.07727,,0.139,15.365,15.758,DETECTED,808.07567,3.32E+05,1.91E+06,1.922,1.599,1.91E+06,,1.91E+05,15.501,808.07416,808.07648,,0.087,15.472,15.595,DETECTED,808.07555,7.19E+05,2.44E+06,3.312,2.156,2.44E+06,
13974,15.496,15.433,15.678,748.47407,748.47241,748.47662,2.10E+06,2.03E+05,3.62E+05,2.10E+06,0,0.75,3,4,0.89,0.33,0.00025,0.024,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.41E+04,15.514,748.47278,748.47443,,0.109,15.448,15.556,DETECTED,748.47369,3.62E+05,1.06E+06,0.638,0.819,1.06E+06,,2.03E+05,15.46,748.47241,748.47662,,0.052,15.433,15.678,DETECTED,748.47437,3.82E+05,2.10E+06,6.898,4.442,2.10E+06,,7.91E+04,15.514,748.47339,748.47467,,0.17,15.501,15.61,DETECTED,748.47414,4.65E+05,1.10E+06,7.125,4.062,1.10E+06,
13975,15.499,15.365,15.609,1460.03211,1460.02954,1460.03381,1.42E+06,1.50E+05,2.81E+05,1.42E+06,0,1,4,5,0.94,0.32,0.00047,0.006,,,,,,,,,,1.50E+05,15.508,1460.02905,1460.03625,,0.085,15.371,15.534,DETECTED,1460.03163,3.97E+05,1.37E+06,0.191,0.595,1.37E+06,,1.27E+05,15.5,1460.02869,1460.03857,,0.039,15.365,15.514,DETECTED,1460.03207,2.81E+05,1.42E+06,0.106,0.553,1.42E+06,,1.10E+05,15.501,1460.02783,1460.03638,,0.113,15.488,15.609,DETECTED,1460.03306,4.66E+05,1.20E+06,8.373,4.687,1.20E+06,,4.82E+04,15.487,1460.02954,1460.03381,,0.052,15.446,15.501,DETECTED,1460.0317,4.88E+05,1.39E+06,0.324,0.662,1.39E+06,
