id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:cosine_score,spectral_db_matches:n_matching_signals,spectral_db_matches:ccs,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_3.mzML:rt,datafile:POS_NIST_3.mzML:mz_range:min,datafile:POS_NIST_3.mzML:mz_range:max,datafile:POS_NIST_3.mzML:fragment_scans,datafile:POS_NIST_3.mzML:fwhm,datafile:POS_NIST_3.mzML:rt_range:min,datafile:POS_NIST_3.mzML:rt_range:max,datafile:POS_NIST_3.mzML:feature_state,datafile:POS_NIST_3.mzML:mz,datafile:POS_NIST_3.mzML:intensity_range:min,datafile:POS_NIST_3.mzML:intensity_range:max,datafile:POS_NIST_3.mzML:asymmetry_factor,datafile:POS_NIST_3.mzML:tailing_factor,datafile:POS_NIST_3.mzML:height,datafile:POS_NIST_3.mzML:rt_ms2_apex_distance,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_2.mzML:rt,datafile:POS_NIST_2.mzML:mz_range:min,datafile:POS_NIST_2.mzML:mz_range:max,datafile:POS_NIST_2.mzML:fragment_scans,datafile:POS_NIST_2.mzML:fwhm,datafile:POS_NIST_2.mzML:rt_range:min,datafile:POS_NIST_2.mzML:rt_range:max,datafile:POS_NIST_2.mzML:feature_state,datafile:POS_NIST_2.mzML:mz,datafile:POS_NIST_2.mzML:intensity_range:min,datafile:POS_NIST_2.mzML:intensity_range:max,datafile:POS_NIST_2.mzML:asymmetry_factor,datafile:POS_NIST_2.mzML:tailing_factor,datafile:POS_NIST_2.mzML:height,datafile:POS_NIST_2.mzML:rt_ms2_apex_distance,datafile:POS_NIST_0.mzML:area,datafile:POS_NIST_0.mzML:rt,datafile:POS_NIST_0.mzML:mz_range:min,datafile:POS_NIST_0.mzML:mz_range:max,datafile:POS_NIST_0.mzML:fragment_scans,datafile:POS_NIST_0.mzML:fwhm,datafile:POS_NIST_0.mzML:rt_range:min,datafile:POS_NIST_0.mzML:rt_range:max,datafile:POS_NIST_0.mzML:feature_state,datafile:POS_NIST_0.mzML:mz,datafile:POS_NIST_0.mzML:intensity_range:min,datafile:POS_NIST_0.mzML:intensity_range:max,datafile:POS_NIST_0.mzML:asymmetry_factor,datafile:POS_NIST_0.mzML:tailing_factor,datafile:POS_NIST_0.mzML:height,datafile:POS_NIST_0.mzML:rt_ms2_apex_distance,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_1.mzML:rt,datafile:POS_NIST_1.mzML:mz_range:min,datafile:POS_NIST_1.mzML:mz_range:max,datafile:POS_NIST_1.mzML:fragment_scans,datafile:POS_NIST_1.mzML:fwhm,datafile:POS_NIST_1.mzML:rt_range:min,datafile:POS_NIST_1.mzML:rt_range:max,datafile:POS_NIST_1.mzML:feature_state,datafile:POS_NIST_1.mzML:mz,datafile:POS_NIST_1.mzML:intensity_range:min,datafile:POS_NIST_1.mzML:intensity_range:max,datafile:POS_NIST_1.mzML:asymmetry_factor,datafile:POS_NIST_1.mzML:tailing_factor,datafile:POS_NIST_1.mzML:height,datafile:POS_NIST_1.mzML:rt_ms2_apex_distance
2785,7.07,6.994,7.086,504.37978,504.37833,504.38065,3.71E+04,2.20E+03,1.62E+04,3.71E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.20E+03,7.07,504.37833,504.38065,,0.031,6.994,7.086,DETECTED,504.37978,1.62E+04,3.71E+04,0.204,0.602,3.71E+04,
2786,7.078,6.969,7.109,538.38704,538.38666,538.3877,3.01E+04,2.71E+03,1.08E+04,3.01E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,2.71E+03,7.078,538.38666,538.3877,,0.127,6.969,7.109,DETECTED,538.38704,1.08E+04,3.01E+04,0.287,0.644,3.01E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2787,7.113,6.762,7.299,372.38377,372.38309,372.38422,4.68E+04,1.11E+04,8.90E+03,4.68E+04,0,1,4,2,0.91,0.1,0.00004,0.029,,,,,,,,,,6.54E+03,7.125,372.38309,372.38422,,0.212,6.845,7.156,DETECTED,372.3838,8.90E+03,3.74E+04,0.111,0.556,3.74E+04,,1.11E+04,7.159,372.38324,372.38416,,0.363,6.895,7.299,DETECTED,372.38381,1.25E+04,3.68E+04,0.532,0.766,3.68E+04,,3.11E+03,7.113,372.3833,372.38394,,0.067,7.097,7.19,DETECTED,372.38376,2.11E+04,4.68E+04,4.854,2.927,4.68E+04,,1.06E+04,7.055,372.38297,372.38422,,0.3,6.762,7.163,DETECTED,372.3837,9.19E+03,4.14E+04,0.37,0.685,4.14E+04,
2788,7.115,6.942,7.364,356.3887,356.3884,356.38916,7.60E+04,1.51E+04,1.83E+04,7.60E+04,0,0.5,2,0,0.96,0,0,0.018,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.19E+04,7.097,356.3884,356.38916,,0.228,6.942,7.175,DETECTED,356.3887,1.83E+04,7.60E+04,0.499,0.75,7.60E+04,,1.51E+04,7.133,356.38846,356.38898,,0.233,7.039,7.364,DETECTED,356.3887,2.26E+04,7.00E+04,2.48,1.74,7.00E+04,
2789,7.117,7.07,7.179,614.34084,614.33966,614.34229,5.40E+04,4.39E+03,3.07E+04,5.40E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.39E+03,7.117,614.33966,614.34229,,0.12,7.07,7.179,DETECTED,614.34084,3.07E+04,5.40E+04,1.322,1.161,5.40E+04,
2790,7.121,6.941,7.295,424.43474,424.43369,424.43542,5.12E+04,7.48E+03,7.59E+03,5.12E+04,0,1,4,0,0.91,0.09,0.00004,0.029,,,,,,,,,,6.47E+03,7.171,424.43369,424.43542,,0.156,7.016,7.295,DETECTED,424.4347,7.59E+03,4.23E+04,0.798,0.899,4.23E+04,,7.48E+03,7.127,424.43356,424.4353,,0.197,6.941,7.283,DETECTED,424.43477,8.11E+03,4.37E+04,0.932,0.918,4.37E+04,,6.28E+03,7.082,424.43381,424.436,,0.214,6.974,7.221,DETECTED,424.43478,1.15E+04,4.21E+04,1.293,1.146,4.21E+04,,6.67E+03,7.102,424.43405,424.43533,,0.207,6.994,7.225,DETECTED,424.43471,1.08E+04,5.12E+04,1.147,1.074,5.12E+04,
2791,7.125,6.907,7.388,328.3575,328.35733,328.35788,8.74E+04,2.92E+04,3.30E+04,8.74E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,2.92E+04,7.125,328.35733,328.35788,,0.361,6.907,7.388,DETECTED,328.3575,3.30E+04,8.74E+04,1.207,1.104,8.74E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2792,7.128,7.016,7.286,298.31051,298.31039,298.31073,3.19E+05,3.77E+04,5.69E+04,3.19E+05,5,1,4,0,0.9,0.14,0.00004,0.033,,,,,,,,,,3.72E+04,7.094,298.31039,298.31073,1,1.297,7.016,7.249,DETECTED,298.31059,5.69E+04,2.73E+05,1.999,1.499,2.73E+05,-0.019,3.77E+04,7.096,298.31027,298.31064,2,0.109,7.034,7.267,DETECTED,298.3105,6.78E+04,3.19E+05,2.751,1.876,3.19E+05,-0.034,3.57E+04,7.159,298.31042,298.31055,1,0.094,7.082,7.267,DETECTED,298.31049,1.04E+05,3.11E+05,1.402,1.201,3.11E+05,-0.037,3.50E+04,7.163,298.31021,298.31055,1,0.121,7.086,7.286,DETECTED,298.31044,6.78E+04,2.82E+05,1.587,1.294,2.82E+05,-0.003
2793,7.128,6.9,7.407,423.43102,423.43057,423.43146,1.51E+05,3.20E+04,6.89E+03,1.51E+05,2,1,4,0,0.93,0.07,0.00003,0.024,,,,,,,,,,2.92E+04,7.156,423.43057,423.43146,1,0.246,6.922,7.326,DETECTED,423.43104,6.89E+03,1.51E+05,1.001,0.893,1.51E+05,-0.019,3.08E+04,7.127,423.43027,423.43155,1,0.216,6.91,7.407,DETECTED,423.43106,1.15E+04,1.39E+05,1.556,1.143,1.39E+05,0.046,3.20E+04,7.082,423.43033,423.43161,,0.155,6.912,7.392,DETECTED,423.43101,1.52E+04,1.50E+05,1.783,1.411,1.50E+05,,3.03E+04,7.148,423.43039,423.4317,,0.208,6.9,7.395,DETECTED,423.43097,8.95E+03,1.23E+05,1.092,0.992,1.23E+05,
2794,7.144,7.016,7.256,299.31382,299.31345,299.31421,6.22E+04,6.78E+03,1.13E+04,6.22E+04,0,1,4,0,0.9,0.23,0.00007,0.025,,,,,,,,,,6.78E+03,7.125,299.31345,299.31421,,0.152,7.016,7.234,DETECTED,299.31395,1.13E+04,5.18E+04,0.995,0.998,5.18E+04,,6.77E+03,7.112,299.31354,299.31421,,0.103,7.034,7.237,DETECTED,299.3138,1.39E+04,6.06E+04,1.592,1.296,6.06E+04,,6.62E+03,7.175,299.31339,299.31406,,0.13,7.066,7.237,DETECTED,299.31378,1.91E+04,6.22E+04,0.574,0.787,6.22E+04,,6.66E+03,7.163,299.31345,299.31418,,0.18,7.07,7.256,DETECTED,299.31374,1.27E+04,5.32E+04,0.992,0.996,5.32E+04,
2795,7.148,7.133,7.302,550.38708,550.38672,550.38751,3.69E+04,4.11E+03,1.63E+04,3.69E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.11E+03,7.148,550.38672,550.38751,,0.047,7.133,7.302,DETECTED,550.38708,1.63E+04,3.69E+04,10.132,5.566,3.69E+04,
2796,7.159,7.113,7.267,527.38033,527.37927,527.38226,3.03E+04,3.53E+03,1.59E+04,3.03E+04,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.53E+03,7.159,527.37927,527.38226,,0.187,7.113,7.267,DETECTED,527.38033,1.59E+04,3.03E+04,2.364,1.682,3.03E+04,,,,,,,,,,UNKNOWN,,,,,,,
2797,7.163,7.117,7.21,767.02511,767.02466,767.02588,4.85E+04,3.02E+03,2.31E+04,4.85E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.02E+03,7.163,767.02466,767.02588,,0.076,7.117,7.21,DETECTED,767.02511,2.31E+04,4.85E+04,0.999,1,4.85E+04,
2798,7.203,7.063,7.249,700.48429,700.48303,700.48541,4.13E+04,4.68E+03,1.82E+04,4.13E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,4.68E+03,7.203,700.48303,700.48541,,0.08,7.063,7.249,DETECTED,700.48429,1.82E+04,4.13E+04,0.332,0.666,4.13E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2799,7.21,7.194,7.271,876.58842,876.58655,876.58966,3.36E+04,1.82E+03,1.57E+04,3.36E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.82E+03,7.21,876.58655,876.58966,,0.045,7.194,7.271,DETECTED,876.58842,1.57E+04,3.36E+04,3.912,2.456,3.36E+04,
2800,7.221,7.156,7.256,372.38378,372.38358,372.38403,3.87E+04,2.47E+03,1.57E+04,3.87E+04,0,0.5,2,3,0.93,0.16,0.00006,0.019,,,,,,,,,,2.14E+03,7.203,372.38358,372.38403,,0.065,7.156,7.234,DETECTED,372.38372,1.94E+04,3.75E+04,0.664,0.832,3.75E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.47E+03,7.24,372.38364,372.38422,,0.072,7.163,7.256,DETECTED,372.38384,1.57E+04,3.87E+04,0.203,0.601,3.87E+04,
2801,7.221,7.19,7.283,722.99781,722.9953,722.99921,4.25E+04,2.69E+03,2.05E+04,4.25E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.69E+03,7.221,722.9953,722.99921,,0.054,7.19,7.283,DETECTED,722.99781,2.05E+04,4.25E+04,1.958,1.479,4.25E+04,,,,,,,,,,UNKNOWN,,,,,,,
2802,7.229,7.125,7.333,634.41046,634.40857,634.41333,7.57E+04,5.98E+03,9.95E+03,7.57E+04,0,1,4,0,0.9,0.38,0.00024,0.017,,,,,,,,,,5.96E+03,7.203,634.40857,634.41333,,0.114,7.125,7.295,DETECTED,634.41046,1.52E+04,5.84E+04,1.192,1.096,5.84E+04,,5.55E+03,7.221,634.40869,634.41174,,0.113,7.143,7.299,DETECTED,634.4107,1.09E+04,5.77E+04,0.997,0.999,5.77E+04,,5.91E+03,7.237,634.40741,634.41229,,0.094,7.129,7.298,DETECTED,634.40998,9.95E+03,7.57E+04,0.679,0.783,7.57E+04,,5.98E+03,7.256,634.40955,634.41144,,0.067,7.179,7.333,DETECTED,634.4107,1.50E+04,6.64E+04,1.007,1.003,6.64E+04,
2803,7.231,7.096,7.58,270.32755,270.32724,270.32809,1.19E+05,2.66E+04,9.17E+03,1.19E+05,0,0.5,2,0,0.91,0.2,0.00005,0.025,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.74E+03,7.205,270.32724,270.32785,,0.049,7.096,7.237,DETECTED,270.32761,9.17E+03,5.06E+04,0.27,0.643,5.06E+04,,,,,,,,,,UNKNOWN,,,,,,,,2.66E+04,7.256,270.32724,270.32809,,0.149,7.102,7.58,DETECTED,270.3275,1.46E+04,1.19E+05,2.063,1.553,1.19E+05,
2804,7.235,7.141,7.342,745.01203,745.01056,745.01416,4.63E+04,6.45E+03,2.08E+04,4.63E+04,0,0.5,2,0,0.88,0.02,0.00002,0.045,,,,,,,,,,6.45E+03,7.28,745.01056,745.01416,,0.06,7.141,7.342,DETECTED,745.01205,2.08E+04,4.63E+04,0.446,0.723,4.63E+04,,3.81E+03,7.19,745.01099,745.01282,,0.077,7.174,7.299,DETECTED,745.01201,2.12E+04,4.53E+04,6.848,3.924,4.53E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2805,7.237,7.096,7.392,356.38875,356.38837,356.3891,7.03E+04,1.37E+04,2.08E+04,7.03E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.37E+04,7.237,356.38837,356.3891,,0.234,7.096,7.392,DETECTED,356.38875,2.08E+04,7.03E+04,1.106,1.053,7.03E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2806,7.241,7.141,7.395,262.25304,262.25287,262.25354,5.21E+04,5.64E+03,1.13E+04,5.21E+04,0,1,4,0,0.97,0.08,0.00002,0.006,,,,,,,,,,5.64E+03,7.234,262.25287,262.25354,,0.152,7.141,7.342,DETECTED,262.25308,1.13E+04,4.91E+04,1.16,1.08,4.91E+04,,5.05E+03,7.237,262.2529,262.25323,,0.094,7.143,7.314,DETECTED,262.25303,1.25E+04,5.12E+04,0.831,0.915,5.12E+04,,4.73E+03,7.252,262.25278,262.25327,,0.098,7.159,7.314,DETECTED,262.25302,1.38E+04,5.21E+04,0.667,0.833,5.21E+04,,5.32E+03,7.24,262.25281,262.25323,,0.09,7.21,7.395,DETECTED,262.25303,1.51E+04,4.24E+04,5.086,3.043,4.24E+04,
2807,7.261,6.881,7.376,660.59268,660.59192,660.59344,1.22E+05,3.16E+04,1.12E+04,1.22E+05,5,0.5,2,3,0.95,0.18,0.00012,0.009,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.16E+04,7.252,660.59192,660.59344,3,0.353,6.881,7.376,DETECTED,660.5928,1.40E+04,1.22E+05,0.307,0.667,1.22E+05,-0.1,1.41E+04,7.271,660.5921,660.59344,2,0.256,7.009,7.333,DETECTED,660.59256,1.12E+04,8.75E+04,0.256,0.619,8.75E+04,-0.053
2808,7.267,6.912,7.453,272.32205,272.32187,272.32236,4.59E+05,1.15E+05,1.19E+04,4.59E+05,0,0.25,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.15E+05,7.267,272.32187,272.32236,,0.281,6.912,7.453,DETECTED,272.32205,1.19E+04,4.59E+05,0.793,0.804,4.59E+05,,,,,,,,,,UNKNOWN,,,,,,,
2809,7.267,7.144,7.283,273.32545,273.32504,273.32614,3.24E+04,2.29E+03,8.40E+03,3.24E+04,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.29E+03,7.267,273.32504,273.32614,,0.06,7.144,7.283,DETECTED,273.32545,8.40E+03,3.24E+04,0.123,0.561,3.24E+04,,,,,,,,,,UNKNOWN,,,,,,,
2810,7.271,7.102,7.286,661.59595,661.59528,661.59668,3.87E+04,4.01E+03,9.36E+03,3.87E+04,0,0.25,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,4.01E+03,7.271,661.59528,661.59668,,0.121,7.102,7.286,DETECTED,661.59595,9.36E+03,3.87E+04,0.092,0.546,3.87E+04,
2811,7.283,6.912,8.394,270.3156,270.31552,270.31573,2.46E+07,9.47E+06,6.96E+05,2.46E+07,3,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,9.47E+06,7.283,270.31552,270.31573,3,0.291,6.912,8.394,DETECTED,270.3156,6.96E+05,2.46E+07,2.204,1.829,2.46E+07,-0.133,,,,,,,,,UNKNOWN,,,,,,,
2812,7.283,6.896,8.255,271.31881,271.31866,271.31909,4.66E+06,1.80E+06,1.28E+05,4.66E+06,0,0.25,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.80E+06,7.283,271.31866,271.31909,,0.302,6.896,8.255,DETECTED,271.31881,1.28E+05,4.66E+06,2.231,1.795,4.66E+06,,,,,,,,,,UNKNOWN,,,,,,,
2813,7.283,7.237,7.329,614.34062,614.34039,614.34088,5.45E+04,3.36E+03,2.60E+04,5.45E+04,0,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,3.36E+03,7.283,614.34039,614.34088,,0.184,7.237,7.329,DETECTED,614.34062,2.60E+04,5.45E+04,1.023,1.012,5.45E+04,,,,,,,,,,UNKNOWN,,,,,,,
2814,7.283,7.19,7.314,810.54926,810.54834,810.55023,5.96E+04,5.05E+03,3.01E+04,5.96E+04,2,0.25,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.05E+03,7.283,810.54834,810.55023,2,0.07,7.19,7.314,DETECTED,810.54926,3.01E+04,5.96E+04,0.337,0.669,5.96E+04,-0.129,,,,,,,,,UNKNOWN,,,,,,,
2815,7.292,7.237,7.349,644.39795,644.39429,644.40021,4.38E+04,2.48E+03,1.83E+04,4.38E+04,0,0.5,2,1,0.93,0.06,0.00004,0.025,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,2.48E+03,7.267,644.39429,644.40021,,0.066,7.237,7.314,DETECTED,644.39791,1.83E+04,4.38E+04,1.519,1.26,4.38E+04,,1.81E+03,7.317,644.39667,644.39886,,0.087,7.286,7.349,DETECTED,644.39798,1.83E+04,3.73E+04,1.006,1.003,3.73E+04,
2816,7.294,7.082,7.778,270.33085,270.33054,270.33099,1.71E+05,5.18E+04,1.79E+04,1.71E+05,0,0.75,3,0,0.98,0.02,0.00001,0.008,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,5.18E+04,7.299,270.33069,270.33096,,0.3,7.096,7.778,DETECTED,270.33084,1.79E+04,1.65E+05,2.257,1.685,1.65E+05,,4.84E+04,7.283,270.33054,270.33099,,0.3,7.082,7.607,DETECTED,270.33085,2.75E+04,1.64E+05,1.614,1.307,1.64E+05,,4.92E+04,7.302,270.33072,270.33099,,0.279,7.102,7.688,DETECTED,270.33086,2.39E+04,1.71E+05,1.941,1.465,1.71E+05,
2817,7.302,7.066,7.621,311.34195,311.34164,311.34265,8.00E+04,1.65E+04,5.32E+03,8.00E+04,0,1,4,0,0.96,0.06,0.00002,0.012,,,,,,,,,,1.60E+04,7.326,311.34164,311.34265,,0.236,7.187,7.621,DETECTED,311.34197,5.32E+03,7.42E+04,2.345,1.644,7.42E+04,,1.65E+04,7.299,311.34158,311.3425,,0.242,7.112,7.592,DETECTED,311.34193,5.38E+03,7.31E+04,1.714,1.275,7.31E+04,,1.21E+04,7.283,311.34158,311.34247,,0.187,7.066,7.361,DETECTED,311.34197,9.71E+03,6.55E+04,0.37,0.68,6.55E+04,,1.64E+04,7.302,311.34134,311.34219,,0.175,7.133,7.61,DETECTED,311.34194,6.02E+03,8.00E+04,2.239,1.684,8.00E+04,
2818,7.306,7.004,7.823,270.3004,270.30023,270.30069,1.70E+05,5.23E+04,9.57E+03,1.70E+05,0,1,4,0,0.92,0.08,0.00002,0.027,,,,,,,,,,4.88E+04,7.326,270.30023,270.30069,,0.299,7.125,7.823,DETECTED,270.30043,1.44E+04,1.45E+05,2.694,1.733,1.45E+05,,4.39E+04,7.314,270.30011,270.30063,,0.267,7.081,7.608,DETECTED,270.30037,1.32E+04,1.70E+05,1.449,1.129,1.70E+05,,5.23E+04,7.252,270.30014,270.30072,,0.26,7.004,7.699,DETECTED,270.30043,9.57E+03,1.68E+05,1.844,1.45,1.68E+05,,4.70E+04,7.333,270.30014,270.30069,,0.315,7.055,7.642,DETECTED,270.30039,1.29E+04,1.64E+05,1.205,1.051,1.64E+05,
2819,7.316,7.194,7.395,273.32529,273.32504,273.32547,3.46E+04,4.12E+03,8.03E+03,3.46E+04,0,0.5,2,1,0.94,0.14,0.00004,0.017,,,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,1.53E+03,7.298,273.32504,273.32547,,0.061,7.283,7.345,DETECTED,273.32533,1.37E+04,3.46E+04,2.992,1.996,3.46E+04,,4.12E+03,7.333,273.32486,273.32565,,0.137,7.194,7.395,DETECTED,273.32525,8.03E+03,3.02E+04,0.447,0.723,3.02E+04,
2820,7.32,7.109,7.435,538.38693,538.38562,538.38806,5.58E+04,1.09E+04,1.31E+04,5.58E+04,0,0.5,2,0,0.93,0.04,0.00002,0.025,,,,,,,,,,1.09E+04,7.295,538.38562,538.38806,,0.191,7.109,7.435,DETECTED,538.38691,1.58E+04,5.58E+04,0.748,0.874,5.58E+04,,6.57E+03,7.345,538.38641,538.38776,,0.155,7.237,7.422,DETECTED,538.38695,1.31E+04,5.04E+04,0.703,0.851,5.04E+04,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,
2821,7.322,7.066,7.485,661.59595,661.59521,661.59753,6.66E+04,1.40E+04,1.20E+04,6.66E+04,0,1,4,1,0.87,0.49,0.00032,0.022,,,,,,,,,,2.05E+03,7.342,661.59521,661.59753,,0.047,7.265,7.358,DETECTED,661.59656,1.20E+04,3.78E+04,0.203,0.601,3.78E+04,,6.67E+03,7.345,661.59479,661.59753,,0.26,7.174,7.485,DETECTED,661.59577,1.24E+04,3.50E+04,0.812,0.906,3.50E+04,,1.40E+04,7.283,661.59381,661.59644,,0.273,7.066,7.468,DETECTED,661.59548,1.63E+04,6.66E+04,0.858,0.929,6.66E+04,,2.53E+03,7.317,661.59564,661.59656,,0.212,7.286,7.364,DETECTED,661.59599,1.27E+04,4.51E+04,1.493,1.247,4.51E+04,
2822,7.334,7.156,7.549,312.32606,312.32593,312.3262,5.39E+05,6.94E+04,7.52E+04,5.39E+05,8,1,4,0,0.93,0.11,0.00003,0.021,,,,,,,,,,6.48E+04,7.311,312.32593,312.3262,2,0.099,7.156,7.45,DETECTED,312.32605,8.88E+04,5.30E+05,1.2,0.949,5.30E+05,-0.094,6.30E+04,7.314,312.32596,312.32623,2,0.1,7.174,7.469,DETECTED,312.32601,8.06E+04,5.39E+05,1.493,1.051,5.39E+05,-0.05,6.94E+04,7.345,312.32599,312.32626,2,0.104,7.206,7.545,DETECTED,312.32612,7.89E+04,4.85E+05,1.396,1.22,4.85E+05,-0.019,6.51E+04,7.364,312.32596,312.32639,2,0.104,7.21,7.549,DETECTED,312.32607,7.52E+04,4.89E+05,1.161,1.101,4.89E+05,-0.036
2823,7.334,7.221,7.533,313.32937,313.32886,313.32962,1.33E+05,1.30E+04,1.64E+04,1.33E+05,0,1,4,0,0.91,0.23,0.00007,0.021,,,,,,,,,,1.11E+04,7.311,313.32886,313.32962,,0.09,7.249,7.419,DETECTED,313.32936,3.33E+04,1.13E+05,1.749,1.375,1.13E+05,,1.30E+04,7.314,313.3291,313.32971,,0.114,7.221,7.469,DETECTED,313.32924,1.78E+04,1.33E+05,1.509,1.329,1.33E+05,,1.25E+04,7.345,313.32928,313.32962,,0.126,7.267,7.515,DETECTED,313.32947,1.85E+04,1.06E+05,1.896,1.598,1.06E+05,,1.17E+04,7.364,313.32913,313.32986,,0.081,7.302,7.533,DETECTED,313.32942,1.64E+04,1.16E+05,2.054,1.87,1.16E+05,
2824,7.341,7.249,7.468,310.31051,310.31039,310.31064,1.25E+05,1.18E+04,3.24E+04,1.25E+05,0,1,4,0,0.93,0.13,0.00004,0.021,,,,,,,,,,1.08E+04,7.311,310.31039,310.31064,,0.123,7.249,7.388,DETECTED,310.31052,3.98E+04,1.14E+05,1.246,1.123,1.14E+05,,1.10E+04,7.33,310.31033,310.31055,,0.126,7.252,7.407,DETECTED,310.31043,3.24E+04,1.15E+05,0.99,0.995,1.15E+05,,1.18E+04,7.345,310.31036,310.31067,,0.117,7.298,7.468,DETECTED,310.31055,3.99E+04,1.19E+05,2.642,1.821,1.19E+05,,1.06E+04,7.379,310.31039,310.31073,,0.051,7.317,7.457,DETECTED,310.31054,3.33E+04,1.25E+05,1.247,1.123,1.25E+05,
