feature_id,rt,mz_measured,mz_calculated,mz_error(ppm),mol_formula,smiles,adduct,primary_annotated_name,structure_annotated_name,rt_score,mz_score,spec_score,total_score,fragments_ion_detection_level,fragments_spectrum_detection_level,datafile:POS_NIST_2.mzML:area,datafile:POS_NIST_3.mzML:area,datafile:POS_NIST_1.mzML:area,datafile:POS_NIST_0.mzML:area
22122,21.396,896.76937,896.77017,0.892090333498222,C57H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:3,"TG 18:1(9)_18:2(6,9)_18:3(9,12,15)",0.798666666666667,0.3793233333333319,0.3772275122304201,0.419581009784336,Some,Some,1875711.8927973201,1437406.1308464864,1344075.1041068882,1474323.8205691092
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(9)_18:2(9,12)_18:2(9,12)",0.8020000000000032,0.49420500000005063,0.490090444925682,0.5216928559405509,Some,Some,319606.90139284,372747.79252675286,353385.2102464959,415648.8628177421
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(6)_18:2(6,9)_18:2(9,12)",0.7920000000000016,0.4277220000000398,0.480572436527679,0.5064301492221474,Some,Some,384725.3112646396,357083.211508099,365847.9136458837,373928.85321258276
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(6)_18:2(9,12)_18:2(9,12)",0.8714999999999993,0.32745500000004313,0.47662407734707823,0.5011947618776669,All,Some,216901.76229356785,186763.34717267996,205634.60608989847,168431.2716544887
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(11)_18:2(9,12)_18:2(9,12)",0.8251999999999995,0.43410800000003746,0.4672319129892804,0.4997163303914281,All,Some,208283.14922230024,246955.14882170633,230484.93636217175,287957.87451545405
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(6)_18:2(6,9)_18:2(6,9)",0.5935000000000006,0.5195799999999622,0.4396451541159338,0.46302412329274334,Some,Some,264862.7479957143,324585.69674288057,356613.50088609627,336291.0363280848
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(9)_18:2(6,9)_18:2(9,12)",0.926400000000001,0.5740880000000516,0.3910013649569482,0.4628498919655638,Some,Some,166466.91543207597,125706.09905853459,150603.51216368616,111770.43669170869
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(11)_18:2(6,9)_18:2(9,12)",0.7832500000000007,0.5068325000000158,0.39448423815304856,0.4445956405224405,Some,Some,106934.64366202387,105584.46874451787,92344.12759787338,134467.428218586
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(9)_18:2(6,9)_18:2(6,9)",0.5800000000000018,0.5108799999999292,0.4098571701389931,0.43697373611118756,Some,Some,227355.8207411239,183215.0166656921,218472.69212179794,215213.20023326814
22123,21.396,898.7767,898.78582,10.147022568668202,C57H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_18:2,"TG 18:1(11)_18:2(6,9)_18:2(6,9)",0.6656666666666679,0.6335666666666574,0.36470731200363743,0.4216891829362424,All,Some,264862.7479957143,317359.2187591369,356613.50088609627,336291.0363280848
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(6,9)_18:2(6,9)",0.8500000000000014,0.5100300000000288,0.6277038519067095,0.6381660815253707,Some,Some,0.0,0.0,23769.08721205538,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(9,12)_18:2(9,12)",0.5504999999999978,0.5099425000000508,0.5556369549941612,0.5505538139953339,Some,Some,0.0,0.0,40254.923261190495,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(6,9)_18:2(6,9)",0.7184999999999988,0.6736075000000028,0.48166880724806527,0.5245457957984524,Some,Some,0.0,0.0,34402.05008217041,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(6,9)_18:2(9,12)",0.6843333333333312,0.4933783333333584,0.4936724474300756,0.5127091246107295,Some,Some,0.0,0.0,13676.165009331216,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(6,9)_18:2(9,12)",0.5989999999999979,0.5103800000000357,0.4908894366890862,0.5036495493512724,Some,Some,0.0,0.0,36430.85150831454,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(6,9)_18:2(9,12)",0.5954999999999968,0.7099112500000331,0.413480356886742,0.46132541050939657,Some,Some,0.0,0.0,25929.249881618896,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(6,9)_18:2(6,9)",0.6446666666666646,0.7691016666666807,0.39389634272157453,0.4564939075105942,All,Some,0.0,0.0,13676.165009331216,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(9,12)_18:2(9,12)",0.5869999999999962,0.6209466666666875,0.34759419286288823,0.39887002095697893,All,Some,0.0,0.0,39605.41489095012,0.0
22126,21.397,884.77009,884.80655,41.20674739583888,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(9,12)_18:2(9,12)",0.4829999999999958,0.6491366666666826,0.348590401688355,0.3920859880173518,All,Some,0.0,0.0,34256.09314503775,0.0
22142,21.402,786.62447,786.66062,45.9537430512545,C49H84O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(9,12)_18:3(9,12,15)",0.31359999999999955,0.9044219999999769,0.6003368334946744,0.6020716667957371,Some,Some,22217.57172346969,22811.365533802993,36542.48470138414,27263.112141408288
22142,21.402,786.62447,786.66062,45.9537430512545,C49H84O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(6,9)_18:3(9,12,15)",0.5057142857142866,0.8900142857142522,0.46414206608850994,0.5108865100136618,Some,Some,260327.69515945567,223021.3783852237,343786.49411015003,231893.6540133295
22142,21.402,786.62447,786.66062,45.9537430512545,C49H84O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(6,9)_18:3(6,9,12)",0.6850000000000005,0.8832674999999881,0.11356685390645124,0.24768023312515985,Some,Some,0.0,6364.286183315667,5517.425896597288,4401.622718052739
22142,21.402,786.62447,786.66062,45.9537430512545,C49H84O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_18:2_18:3,"TG 10:0_18:2(9,12)_18:3(6,9,12)",0.6529999999999987,0.8909500000000321,0.09166948003172348,0.22773058402538188,Some,Some,223454.73311707462,199802.9698976577,301153.59529186855,201441.61112720953
22146,21.402,870.72029,870.75452,39.310734786630285,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(9,12,15)",0.10133333333333638,0.3530333333333526,0.758741574557872,0.6524299263129665,Some,Some,95088.15845722701,128274.43887404565,140090.70924727025,122812.49999999997
22146,21.402,870.72029,870.75452,39.310734786630285,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(6,9,12)",0.4190000000000005,0.722283333333318,0.6479737795199428,0.6325073569492862,Some,Some,188404.5979195364,234991.04399947965,278787.08087737946,237690.54878048782
22146,21.402,870.72029,870.75452,39.310734786630285,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(6,9,12)",0.5615000000000006,0.4941374999999937,0.6152513915375222,0.5977648632300172,Some,Some,37347.83641286278,43002.156444818036,61739.66083679583,49024.390243902446
22146,21.402,870.72029,870.75452,39.310734786630285,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(9,12,15)",0.203714285714288,0.42312285714285736,0.6616407372634848,0.5919963040965024,Some,Some,52159.40721037382,56732.36068165671,74382.54903855444,55472.56097560976
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(7)_18:2(6,9)",0.6190000000000033,0.8903950000000123,0.4322175664732157,0.49671355317857413,Some,Some,1905.9547933591102,66034.17373640818,45388.88663062477,70605.29690403289
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(9)_18:2(6,9)",0.43000000000000255,0.9283559999999624,0.4228062618592644,0.47408060948740804,All,Some,308302.45395452884,306596.2480583104,305496.6058290314,284256.3136269661
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(6)_18:2(6,9)",0.5152000000000015,0.9218799999999646,0.3041250779156498,0.3870080623325165,All,Some,0.0,19610.467200382365,3882.2812080809717,28844.416529271675
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(9)_18:2(9,12)",0.3086666666666685,0.6659416666666212,0.3583145431897057,0.3841124678850935,All,Some,233741.95895443863,208701.63699366708,205028.4947766351,209274.94700478922
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCCCC=CCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(7)_18:2(9,12)",0.5710000000000015,0.7299749999999676,0.268053074683982,0.3445399597471825,Some,Some,49326.56656825193,63247.69984466484,31048.006178610623,46184.00460600351
22228,21.419,832.73803,832.77525,44.69393152600002,C53H98O5,CCCCCCCCCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCCCCCCC,[M+NH4]+,TG O-16:0_16:1_18:2,"TG O-16:0_16:1(6)_18:2(9,12)",0.37966666666666765,0.6605449999999564,0.2594135565700268,0.3115520119226839,All,Some,355723.0657294216,303809.7741665671,291155.72537701717,259835.02132893674
22262,21.425,870.75408,870.75452,0.5053088899409771,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(6,9,12)",0.4343333333333336,0.7448100000000485,0.6237117070484929,0.6168836989721326,Some,Some,7282015.011547344,7502938.948913056,7310372.940156114,5997909.117909119
22262,21.425,870.75408,870.75452,0.5053088899409771,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(9,12,15)",0.0833333333333357,0.3402566666666947,0.6716088030817559,0.5796460424654079,Some,Some,10507159.353348728,10398127.877116786,10742029.488291414,8548500.148500148
22262,21.425,870.75408,870.75452,0.5053088899409771,C55H96O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(6,9)_18:3(9,12,15)",0.20400000000000165,0.5314171428571594,0.5897614286212727,0.5453508571827342,Some,Some,2860161.6628175518,2515252.1212264653,3221769.2974848216,2394250.0742500746
22262,21.425,870.75408,870.75452,0.5053088899409771,C55H96O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_18:3,"TG 16:0_18:2(9,12)_18:3(6,9,12)",0.5615000000000006,0.4941375000000221,0.5453983304303369,0.5418824143442718,Some,Some,2850663.972286374,2483681.0527436896,2925828.2740676496,1859340.6593406599
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(6,9)_18:2(6,9)",0.8500000000000014,0.5100300000000288,0.6571263934215352,0.6617041147372312,Some,Some,32744.22696792455,33215.8961512184,20287.835401421147,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(9,12)_18:2(9,12)",0.5794999999999977,0.5099425000000508,0.5995699241444652,0.588600189315577,Some,Some,59177.66670814896,88436.80255067185,32386.626365468233,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(6,9)_18:2(9,12)",0.7819999999999977,0.4876166666666866,0.5734882449930819,0.585752262661134,Some,Some,53136.37929088441,80560.00910954225,24363.612260048787,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(6,9)_18:2(6,9)",0.7474999999999987,0.6735075000000279,0.5501772242734264,0.5822425294187439,Some,Some,16473.17591287562,17601.229788203145,10036.80135751405,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCCCCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(6,9)_18:2(6,9)",0.6063999999999978,0.7238740000000462,0.5387596314388453,0.5640351051510807,All,Some,59222.583343221544,78503.98542473241,31652.879414572064,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCC=CCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(9)_18:2(6,9)_18:2(9,12)",0.6183333333333311,0.5103800000000357,0.5492391360752406,0.5522626421935292,Some,Some,41782.57686040825,69613.0721931223,19029.218368862024,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(6,9)_18:2(9,12)",0.5777142857142822,0.6691500000000588,0.5239528335644879,0.5438486954230244,Some,Some,16473.17591287562,17601.229788203145,10036.80135751405,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCCCCCCC=CCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(11)_18:2(9,12)_18:2(9,12)",0.4163999999999959,0.5871800000000349,0.4918556341712407,0.4938425073369956,All,Some,58043.52167256584,87214.30198132545,29066.01972637607,0.0
22264,21.426,884.76989,884.80655,41.43278550546838,C57H102O5,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCCCCC)COCCCCCC=CCCCCCCCCCCC,[M+NH4]+,TG O-18:1_18:2_18:2,"TG O-18:1(6)_18:2(9,12)_18:2(9,12)",0.6256666666666627,0.6208800000000375,0.4213029345343933,0.46169701429418475,All,Some,50946.69333109522,76253.4730129811,25140.205748223565,0.0
22276,21.429,948.79254,948.80147,9.411874119423436,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCC=CCCCCC,[M+NH4]+,TG 18:2_18:2_22:4,"TG 18:2(9,12)_18:2(9,12)_22:4(7,10,13,16)",0.3353333333333334,0.8353600000000748,0.46238918900702974,0.48698068453896465,Some,Some,13608.837047957679,13141.433908557196,14641.717054118,22555.870674985817
22276,21.429,948.79254,948.80147,9.411874119423436,C61H102O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_22:4,"TG 18:2(6,9)_18:2(6,9)_22:4(7,10,13,16)",0.5133333333333331,0.8403466666666949,0.4166584939858016,0.46869479518864415,Some,Some,40482.915618766805,75897.34922611635,81449.956810756,71044.62091132539
22276,21.429,948.79254,948.80147,9.411874119423436,C61H102O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCC=CCCCCCCCC,[M+NH4]+,TG 18:2_18:2_22:4,"TG 18:2(6,9)_18:2(9,12)_22:4(7,10,13,16)",0.7683999999999997,0.8323740000000726,0.34059179644397214,0.432550837155185,Some,Some,228908.24733327553,223961.21686532642,232908.32613512603,243399.50841368877
22283,21.432,920.77131,920.77017,1.238093975138169,C59H98O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_22:6,"TG 16:0_18:2(9,12)_22:6(4,7,10,13,16,19)",0.752285714285714,0.882282857142822,0.63200092501344,0.6690575971536058,Some,Some,598929.6956977964,507008.3744134941,643082.2391154113,737395.5773955774
22283,21.432,920.77131,920.77017,1.238093975138169,C59H98O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCCCC,[M+NH4]+,TG 16:0_18:2_22:6,"TG 16:0_18:2(6,9)_22:6(4,7,10,13,16,19)",0.8451999999999984,0.8808019999999942,0.5681342804871652,0.6271076243897314,Some,Some,1561070.3043022037,1592991.625586506,1696917.7608845888,1702604.4226044228
22333,21.442,762.62373,762.66062,48.370138738737054,C47H84O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:3,"TG 10:0_16:0_18:3(9,12,15)",0.7489999999999988,0.9000600000000342,0.22677286747616374,0.3463242939809343,All,Some,274111.1562475163,198257.28098101637,184910.5223810859,71861.19586502117
22333,21.442,762.62373,762.66062,48.370138738737054,C47H84O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCC,[M+NH4]+,TG 10:0_16:0_18:3,"TG 10:0_16:0_18:3(6,9,12)",0.7753333333333335,0.8939866666667058,0.0,0.16693200000000394,All,Some,3135888.8437524834,2031742.7190189837,4005089.477618914,2558138.804134979
22331,21.442,818.65101,818.72322,88.19830467239866,C51H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:3,"TG 14:0_16:0_18:3(6,9,12)",0.4715000000000025,0.8730800000000158,0.24431288524767894,0.329908308198145,All,Some,44467.17817561807,32780.7655805125,42161.9293712317,23571.007298552577
22331,21.442,818.65101,818.72322,88.19830467239866,C51H92O6,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCC=CCC=CCC=CCC)COC(=O)CCCCCCCCCCCCC,[M+NH4]+,TG 14:0_16:0_18:3,"TG 14:0_16:0_18:3(9,12,15)",0.6072000000000003,0.7192600000000539,0.11629980804157283,0.22568584643326367,All,Some,195532.8218243819,165219.23441948747,232838.0706287683,179428.99270144742
22370,21.45,922.7817,922.78582,4.464741341542831,C59H100O6,CCCCCC=CCC=CCCCCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(9,12)_20:4(5,8,11,14)",0.769499999999999,0.7130300000000034,0.5976748160235732,0.6263928528188588,Some,Some,0.0,0.0,0.0,117969.69221457554
22370,21.45,922.7817,922.78582,4.464741341542831,C59H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCC=CCCCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(9)_18:2(6,9)_20:4(5,8,11,14)",0.6053333333333318,0.7493550000000179,0.6039207307218258,0.6186054179107957,Some,Some,0.0,0.0,0.0,116887.57873971622
22370,21.45,922.7817,922.78582,4.464741341542831,C59H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCC=CCCCCCCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(6)_18:2(6,9)_20:4(5,8,11,14)",0.672333333333332,0.760518333333342,0.5924491184780319,0.617244461449093,Some,Some,0.0,0.0,0.0,41835.27987625816
22370,21.45,922.7817,922.78582,4.464741341542831,C59H100O6,CCCCCCCCC=CCC=CCCCCC(=O)OC(COC(=O)CCCC=CCC=CCC=CCC=CCCCCC)COC(=O)CCCCCCCCCC=CCCCCCC,[M+NH4]+,TG 18:1_18:2_20:4,"TG 18:1(11)_18:2(6,9)_20:4(5,8,11,14)",0.6277499999999989,0.8632475000000284,0.5839421852023391,0.616253498161874,Some,Some,0.0,0.0,0.0,109351.43132551727
