id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:POS_liver1_0.mzML:feature_state,datafile:POS_liver1_0.mzML:mz,datafile:POS_liver1_0.mzML:mz_range:min,datafile:POS_liver1_0.mzML:mz_range:max,datafile:POS_liver1_0.mzML:rt,datafile:POS_liver1_0.mzML:rt_range:min,datafile:POS_liver1_0.mzML:rt_range:max,datafile:POS_liver1_0.mzML:height,datafile:POS_liver1_0.mzML:area,datafile:POS_liver1_0.mzML:intensity_range:min,datafile:POS_liver1_0.mzML:intensity_range:max,datafile:POS_liver1_0.mzML:fwhm,datafile:POS_liver1_0.mzML:tailing_factor,datafile:POS_liver1_0.mzML:asymmetry_factor,datafile:POS_liver1_0.mzML:fragment_scans,datafile:POS_liver1_0.mzML:rt_ms2_apex_distance,datafile:POS_liver1_1.mzML:feature_state,datafile:POS_liver1_1.mzML:mz,datafile:POS_liver1_1.mzML:mz_range:min,datafile:POS_liver1_1.mzML:mz_range:max,datafile:POS_liver1_1.mzML:rt,datafile:POS_liver1_1.mzML:rt_range:min,datafile:POS_liver1_1.mzML:rt_range:max,datafile:POS_liver1_1.mzML:height,datafile:POS_liver1_1.mzML:area,datafile:POS_liver1_1.mzML:intensity_range:min,datafile:POS_liver1_1.mzML:intensity_range:max,datafile:POS_liver1_1.mzML:fwhm,datafile:POS_liver1_1.mzML:tailing_factor,datafile:POS_liver1_1.mzML:asymmetry_factor,datafile:POS_liver1_1.mzML:fragment_scans,datafile:POS_liver1_1.mzML:rt_ms2_apex_distance,datafile:POS_liver1_2.mzML:feature_state,datafile:POS_liver1_2.mzML:mz,datafile:POS_liver1_2.mzML:mz_range:min,datafile:POS_liver1_2.mzML:mz_range:max,datafile:POS_liver1_2.mzML:rt,datafile:POS_liver1_2.mzML:rt_range:min,datafile:POS_liver1_2.mzML:rt_range:max,datafile:POS_liver1_2.mzML:height,datafile:POS_liver1_2.mzML:area,datafile:POS_liver1_2.mzML:intensity_range:min,datafile:POS_liver1_2.mzML:intensity_range:max,datafile:POS_liver1_2.mzML:fwhm,datafile:POS_liver1_2.mzML:tailing_factor,datafile:POS_liver1_2.mzML:asymmetry_factor,datafile:POS_liver1_2.mzML:fragment_scans,datafile:POS_liver1_2.mzML:rt_ms2_apex_distance,datafile:POS_liver1_3.mzML:feature_state,datafile:POS_liver1_3.mzML:mz,datafile:POS_liver1_3.mzML:mz_range:min,datafile:POS_liver1_3.mzML:mz_range:max,datafile:POS_liver1_3.mzML:rt,datafile:POS_liver1_3.mzML:rt_range:min,datafile:POS_liver1_3.mzML:rt_range:max,datafile:POS_liver1_3.mzML:height,datafile:POS_liver1_3.mzML:area,datafile:POS_liver1_3.mzML:intensity_range:min,datafile:POS_liver1_3.mzML:intensity_range:max,datafile:POS_liver1_3.mzML:fwhm,datafile:POS_liver1_3.mzML:tailing_factor,datafile:POS_liver1_3.mzML:asymmetry_factor,datafile:POS_liver1_3.mzML:fragment_scans,datafile:POS_liver1_3.mzML:rt_ms2_apex_distance
35163,19.4122,19.2985,19.5837,798.66196,798.6601,798.66473,1.006E6,1.605E5,1.322E5,1.006E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,798.66196,798.6601,798.66473,19.4122,19.2985,19.5837,1.006E6,1.605E5,1.322E5,1.006E6,0.1506,1.2542,1.2965,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35164,19.4122,19.3273,19.4418,824.67767,824.67462,824.68231,5.396E5,2.73E4,1.101E5,5.396E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,824.67767,824.67462,824.68231,19.4122,19.3273,19.4418,5.396E5,2.73E4,1.101E5,5.396E5,0.0242,0.6746,0.3492,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35165,19.4122,19.3551,19.4676,829.62907,829.62708,829.6311,3.199E5,1.811E4,1.212E5,3.199E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,829.62907,829.62708,829.6311,19.4122,19.3551,19.4676,3.199E5,1.811E4,1.212E5,3.199E5,0.1927,0.9853,0.9705,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35166,19.4122,19.2985,19.5105,841.62866,841.6264,841.63074,1.26E6,1.867E5,3.806E5,1.26E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,841.62866,841.6264,841.63074,19.4122,19.2985,19.5105,1.26E6,1.867E5,3.806E5,1.26E6,0.1285,0.9323,0.8645,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35167,19.4122,19.3128,19.4807,849.69672,849.69263,849.69788,1.114E6,1.076E5,1.485E5,1.114E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,849.69672,849.69263,849.69788,19.4122,19.3128,19.4807,1.114E6,1.076E5,1.485E5,1.114E6,0.0878,0.8443,0.7726,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35168,19.4122,19.2125,19.4418,861.65383,861.65082,861.65717,9.366E5,1.131E5,2.565E5,9.366E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,861.65383,861.65082,861.65717,19.4122,19.2125,19.4418,9.366E5,1.131E5,2.565E5,9.366E5,0.0947,0.5742,0.1484,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35169,19.4122,19.3993,19.5554,861.73442,861.73315,861.73627,1.097E6,1.171E5,3.98E5,1.097E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,861.73442,861.73315,861.73627,19.4122,19.3993,19.5554,1.097E6,1.171E5,3.98E5,1.097E6,0.0979,6.0441,11.0882,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35170,19.4122,19.1399,19.5706,865.688,865.68323,865.69287,1.273E6,2.969E5,2.722E5,1.273E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,865.688,865.68323,865.69287,19.4122,19.1399,19.5706,1.273E6,2.969E5,2.722E5,1.273E6,0.2891,0.7908,0.5817,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35171,19.4122,19.1835,19.4961,882.71463,882.71283,882.7171,2.217E6,3.793E5,4.026E5,2.217E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,882.71463,882.71283,882.7171,19.4122,19.1835,19.4961,2.217E6,3.793E5,4.026E5,2.217E6,0.1558,0.6834,0.4715,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35172,19.4122,19.2985,19.4961,883.72082,883.716,883.72437,1.022E6,1.284E5,4.013E5,1.022E6,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,883.72082,883.716,883.72437,19.4122,19.2985,19.4961,1.022E6,1.284E5,4.013E5,1.022E6,0.137,0.8689,0.7377,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35173,19.4122,19.3551,19.5554,887.6704,887.66431,887.67371,7.742E5,8.863E4,2.722E5,7.742E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,887.6704,887.66431,887.67371,19.4122,19.3551,19.5554,7.742E5,8.863E4,2.722E5,7.742E5,0.1595,1.7534,2.5069,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35174,19.4122,19.3406,19.4277,892.67191,892.66901,892.67627,8.305E5,4.959E4,3.946E5,8.305E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,892.67191,892.66901,892.67627,19.4122,19.3406,19.4277,8.305E5,4.959E4,3.946E5,8.305E5,0.1286,0.6086,0.2172,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35175,19.4122,19.3993,19.4961,932.73314,932.73187,932.73633,8.233E5,5.811E4,2.933E5,8.233E5,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,932.73314,932.73187,932.73633,19.4122,19.3993,19.4961,8.233E5,5.811E4,2.933E5,8.233E5,0.0555,3.7492,6.4984,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35176,19.4122,19.3128,19.4961,938.72269,938.72101,938.72797,7.589E5,6.984E4,1.564E5,7.589E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,938.72269,938.72101,938.72797,19.4122,19.3128,19.4961,7.589E5,6.984E4,1.564E5,7.589E5,0.0967,0.9219,0.8437,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35177,19.4122,19.3551,19.5255,943.67787,943.67548,943.68335,4.752E5,4.625E4,1.355E5,4.752E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,943.67787,943.67548,943.68335,19.4122,19.3551,19.5255,4.752E5,4.625E4,1.355E5,4.752E5,0.1048,1.4918,1.9835,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35178,19.4122,19.3406,19.4546,980.79262,980.7901,980.79639,4.431E5,2.475E4,1.169E5,4.431E5,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,980.79262,980.7901,980.79639,19.4122,19.3406,19.4546,4.431E5,2.475E4,1.169E5,4.431E5,0.0466,0.7961,0.5922,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35179,19.4122,19.3701,19.4961,1449.97643,1449.97034,1449.979,8.98E5,8.374E4,4.13E5,8.98E5,0,0.25,1,7,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1449.97643,1449.97034,1449.979,19.4122,19.3701,19.4961,8.98E5,8.374E4,4.13E5,8.98E5,0.1131,1.4954,1.9908,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35180,19.4122,19.3701,19.4277,1492.00669,1492.00452,1492.00928,2.621E5,1.229E4,1.335E5,2.621E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1492.00669,1492.00452,1492.00928,19.4122,19.3701,19.4277,2.621E5,1.229E4,1.335E5,2.621E5,0.0593,0.6845,0.3689,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35181,19.4122,19.3701,19.4961,1493.01979,1493.01721,1493.02148,1.678E6,1.591E5,7.785E5,1.678E6,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1493.01979,1493.01721,1493.02148,19.4122,19.3701,19.4961,1.678E6,1.591E5,7.785E5,1.678E6,0.0844,1.4954,1.9908,1,0.0828,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35182,19.4122,19.3858,19.4807,1522.97497,1522.96948,1522.97827,3.74E5,1.913E4,1.153E5,3.74E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1522.97497,1522.96948,1522.97827,19.4122,19.3858,19.4807,3.74E5,1.913E4,1.153E5,3.74E5,0.0509,1.796,2.5919,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35183,19.4132,19.3714,19.4406,397.35434,397.35403,397.35461,2.952E5,1.399E4,1.096E5,2.952E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,397.35434,397.35403,397.35461,19.4132,19.3714,19.4406,2.952E5,1.399E4,1.096E5,2.952E5,0.1152,0.8281,0.6561,,,UNKNOWN,,,,,,,,,,,,,,,
35184,19.4132,19.3003,19.681,494.5287,494.52832,494.52927,6.363E6,6.992E5,8.832E4,6.363E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,494.5287,494.52832,494.52927,19.4132,19.3003,19.681,6.363E6,6.992E5,8.832E4,6.363E6,0.0893,1.4764,3.0719,,,UNKNOWN,,,,,,,,,,,,,,,
35185,19.4132,19.3146,19.5688,495.53209,495.53165,495.53284,2.5E6,2.274E5,1.708E5,2.5E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,495.53209,495.53165,495.53284,19.4132,19.3146,19.5688,2.5E6,2.274E5,1.708E5,2.5E6,0.0814,1.2315,1.2819,,,UNKNOWN,,,,,,,,,,,,,,,
35186,19.4132,19.3003,19.4826,748.64443,748.64185,748.64628,9.213E5,8.371E4,1.588E5,9.213E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,748.64443,748.64185,748.64628,19.4132,19.3003,19.4826,9.213E5,8.371E4,1.588E5,9.213E5,0.0821,0.8079,0.6138,,,UNKNOWN,,,,,,,,,,,,,,,
35187,19.4132,19.2858,19.4826,749.64958,749.64801,749.65375,4.701E5,5.07E4,9.472E4,4.701E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,749.64958,749.64801,749.65375,19.4132,19.2858,19.4826,4.701E5,5.07E4,9.472E4,4.701E5,0.113,0.7727,0.5454,,,UNKNOWN,,,,,,,,,,,,,,,
35188,19.4132,19.2858,19.5266,753.59856,753.59674,753.59949,7.533E5,8.747E4,1.676E5,7.533E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,753.59856,753.59674,753.59949,19.4132,19.2858,19.5266,7.533E5,8.747E4,1.676E5,7.533E5,0.1791,0.9451,0.8903,,,UNKNOWN,,,,,,,,,,,,,,,
35189,19.4132,19.2578,19.54,798.66138,798.659,798.66473,1.08E6,1.641E5,2.316E5,1.08E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,798.66138,798.659,798.66473,19.4132,19.2578,19.54,1.08E6,1.641E5,2.316E5,1.08E6,0.1332,0.9082,0.8164,,,UNKNOWN,,,,,,,,,,,,,,,
35190,19.4132,19.2858,19.54,803.61277,803.61011,803.61633,7.447E5,8.324E4,9.18E4,7.447E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,803.61277,803.61011,803.61633,19.4132,19.2858,19.54,7.447E5,8.324E4,9.18E4,7.447E5,0.0525,0.9979,1.1185,,,UNKNOWN,,,,,,,,,,,,,,,
35191,19.4132,19.2578,19.4985,831.68936,831.68848,831.69025,1.169E6,1.79E5,3.776E5,1.169E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,831.68936,831.68848,831.69025,19.4132,19.2578,19.4985,1.169E6,1.79E5,3.776E5,1.169E6,0.3391,0.7747,0.5493,,,UNKNOWN,,,,,,,,,,,,,,,
35192,19.4132,19.2578,19.4406,833.60584,833.60309,833.61078,6.981E5,9.171E4,1.052E5,6.981E5,0,0.25,1,6,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,833.60584,833.60309,833.61078,19.4132,19.2578,19.4406,6.981E5,9.171E4,1.052E5,6.981E5,0.2499,0.5882,0.1935,,,UNKNOWN,,,,,,,,,,,,,,,
35193,19.4132,19.3563,19.5266,835.72361,835.71698,835.72699,5.331E5,4.446E4,1.49E5,5.331E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,835.72361,835.71698,835.72699,19.4132,19.3563,19.5266,5.331E5,4.446E4,1.49E5,5.331E5,0.0712,1.4968,1.9937,,,UNKNOWN,,,,,,,,,,,,,,,
35194,19.4132,19.3146,19.4985,849.69638,849.69304,849.69788,1.181E6,1.163E5,1.679E5,1.181E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,849.69638,849.69304,849.69788,19.4132,19.3146,19.4985,1.181E6,1.163E5,1.679E5,1.181E6,0.1147,0.9328,0.6067,,,UNKNOWN,,,,,,,,,,,,,,,
35195,19.4132,19.1115,19.5824,865.68761,865.68335,865.6911,1.326E6,3.31E5,2.818E5,1.326E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,865.68761,865.68335,865.6911,19.4132,19.1115,19.5824,1.326E6,3.31E5,2.818E5,1.326E6,0.266,0.7806,0.5611,,,UNKNOWN,,,,,,,,,,,,,,,
35196,19.4132,19.2138,19.54,882.71463,882.71271,882.71753,2.18E6,4.143E5,4.337E5,2.18E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,882.71463,882.71271,882.71753,19.4132,19.2138,19.54,2.18E6,4.143E5,4.337E5,2.18E6,0.1721,0.8181,0.6363,,,UNKNOWN,,,,,,,,,,,,,,,
35197,19.4132,19.3994,19.4826,883.61983,883.61798,883.62189,4.3E5,2.003E4,1.331E5,4.3E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,883.61983,883.61798,883.62189,19.4132,19.3994,19.4826,4.3E5,2.003E4,1.331E5,4.3E5,0.0578,3.0167,5.0334,,,UNKNOWN,,,,,,,,,,,,,,,
35198,19.4132,19.3003,19.4677,883.72121,883.71552,883.72339,1.442E6,1.355E5,4.25E5,1.442E6,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,883.72121,883.71552,883.72339,19.4132,19.3003,19.4677,1.442E6,1.355E5,4.25E5,1.442E6,0.1014,0.7419,0.4838,,,UNKNOWN,,,,,,,,,,,,,,,
35199,19.4132,19.3287,19.54,887.66914,887.66431,887.67358,9.119E5,1.039E5,2.521E5,9.119E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,887.66914,887.66431,887.67358,19.4132,19.3287,19.54,9.119E5,1.039E5,2.521E5,9.119E5,0.1136,1.2514,1.5027,,,UNKNOWN,,,,,,,,,,,,,,,
35200,19.4132,19.2578,19.4985,911.67262,911.66968,911.67786,4.883E5,5.187E4,1.194E5,4.883E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,911.67262,911.66968,911.67786,19.4132,19.2578,19.4985,4.883E5,5.187E4,1.194E5,4.883E5,0.0539,0.7747,0.5493,,,UNKNOWN,,,,,,,,,,,,,,,
35201,19.4132,19.2285,19.5964,934.75015,934.74701,934.75452,1.747E6,4.407E5,5.401E5,1.747E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,934.75015,934.74701,934.75452,19.4132,19.2285,19.5964,1.747E6,4.407E5,5.401E5,1.747E6,0.3195,0.9961,0.9921,,,UNKNOWN,,,,,,,,,,,,,,,
35202,19.4132,19.3287,19.4985,938.72281,938.72186,938.73022,7.714E5,7.788E4,1.679E5,7.714E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,938.72281,938.72186,938.73022,19.4132,19.3287,19.4985,7.714E5,7.788E4,1.679E5,7.714E5,0.1043,1.0056,1.0111,,,UNKNOWN,,,,,,,,,,,,,,,
35203,19.4132,19.2858,19.4677,944.73643,944.73438,944.73877,8.08E5,1.089E5,3.342E5,8.08E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,944.73643,944.73438,944.73877,19.4132,19.2858,19.4677,8.08E5,1.089E5,3.342E5,8.08E5,0.1306,0.7142,0.4285,,,UNKNOWN,,,,,,,,,,,,,,,
35204,19.4132,19.3287,19.4406,956.78891,956.78589,956.79144,8.242E5,5.899E4,3.363E5,8.242E5,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,956.78891,956.78589,956.79144,19.4132,19.3287,19.4406,8.242E5,5.899E4,3.363E5,8.242E5,0.0292,0.6624,0.3249,,,UNKNOWN,,,,,,,,,,,,,,,
35205,19.4132,19.3868,19.4985,959.72996,959.72302,959.73389,4.746E5,3.586E4,1.838E5,4.746E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,959.72996,959.72302,959.73389,19.4132,19.3868,19.4985,4.746E5,3.586E4,1.838E5,4.746E5,0.0935,2.1198,3.2396,,,UNKNOWN,,,,,,,,,,,,,,,
35206,19.4132,19.3994,19.54,1516.92524,1516.92297,1516.92725,6.139E5,5.575E4,1.633E5,6.139E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1516.92524,1516.92297,1516.92725,19.4132,19.3994,19.54,6.139E5,5.575E4,1.633E5,6.139E5,0.081,5.0947,9.1894,,,UNKNOWN,,,,,,,,,,,,,,,
35207,19.4132,19.3563,19.4406,1517.93263,1517.92798,1517.94043,4.996E5,3.209E4,2.278E5,4.996E5,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1517.93263,1517.92798,1517.94043,19.4132,19.3563,19.4406,4.996E5,3.209E4,2.278E5,4.996E5,0.1013,0.7411,0.4821,,,UNKNOWN,,,,,,,,,,,,,,,
35208,19.4132,19.3146,19.54,1519.02926,1519.02161,1519.03357,5.611E5,9.194E4,1.948E5,5.611E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1519.02926,1519.02161,1519.03357,19.4132,19.3146,19.54,5.611E5,9.194E4,1.948E5,5.611E5,0.1819,1.1432,1.2865,,,UNKNOWN,,,,,,,,,,,,,,,
35209,19.419,19.3044,19.5751,495.53193,495.53006,495.53238,2.028E6,2.184E5,8.958E4,2.028E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,DETECTED,495.53193,495.53006,495.53238,19.419,19.3044,19.5751,2.028E6,2.184E5,8.958E4,2.028E6,0.0916,1.184,1.5779,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35210,19.419,19.1023,19.4747,540.59794,540.59705,540.59856,1.39E6,2.567E5,7.645E4,1.39E6,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,DETECTED,540.59794,540.59705,540.59856,19.419,19.1023,19.4747,1.39E6,2.567E5,7.645E4,1.39E6,0.1348,0.5963,0.245,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35211,19.419,19.2621,19.5625,755.65589,755.65277,755.65942,4.018E5,7.455E4,8.671E4,4.018E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,DETECTED,755.65589,755.65277,755.65942,19.419,19.2621,19.5625,4.018E5,7.455E4,8.671E4,4.018E5,0.24,0.9573,0.9146,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35212,19.419,19.3044,19.4331,894.66431,894.65936,894.6709,6.384E5,4.989E4,2.414E5,6.384E5,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,DETECTED,894.66431,894.65936,894.6709,19.419,19.3044,19.4331,6.384E5,4.989E4,2.414E5,6.384E5,0.0833,0.5613,0.1226,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
35213,19.419,19.3044,19.4331,1417.9889,1417.98206,1417.99255,2.828E5,2.627E4,1.265E5,2.828E5,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,DETECTED,1417.9889,1417.98206,1417.99255,19.419,19.3044,19.4331,2.828E5,2.627E4,1.265E5,2.828E5,0.1105,0.5613,0.1226,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
