id,rt,rt_range:min,rt_range:max,mz,mz_range:min,mz_range:max,height,area,intensity_range:min,intensity_range:max,fragment_scans,alignment_scores:rate,alignment_scores:aligned_features_n,alignment_scores:align_extra_features,alignment_scores:weighted_distance_score,alignment_scores:mz_diff_ppm,alignment_scores:mz_diff,alignment_scores:rt_absolute_error,alignment_scores:ion_mobility_absolute_error,spectral_db_matches:spectral_db_matches,spectral_db_matches:compound_name,spectral_db_matches:similarity_score,spectral_db_matches:n_matching_signals,spectral_db_matches:explained_intensity_percent,spectral_db_matches:ion_adduct,spectral_db_matches:mol_formula,spectral_db_matches:smiles,spectral_db_matches:precursor_mz,spectral_db_matches:mz_diff,spectral_db_matches:mz_diff_ppm,spectral_db_matches:ccs,datafile:NEG_liver1_0.mzML:feature_state,datafile:NEG_liver1_0.mzML:mz,datafile:NEG_liver1_0.mzML:mz_range:min,datafile:NEG_liver1_0.mzML:mz_range:max,datafile:NEG_liver1_0.mzML:rt,datafile:NEG_liver1_0.mzML:rt_range:min,datafile:NEG_liver1_0.mzML:rt_range:max,datafile:NEG_liver1_0.mzML:height,datafile:NEG_liver1_0.mzML:area,datafile:NEG_liver1_0.mzML:intensity_range:min,datafile:NEG_liver1_0.mzML:intensity_range:max,datafile:NEG_liver1_0.mzML:fwhm,datafile:NEG_liver1_0.mzML:tailing_factor,datafile:NEG_liver1_0.mzML:asymmetry_factor,datafile:NEG_liver1_0.mzML:fragment_scans,datafile:NEG_liver1_0.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_1.mzML:feature_state,datafile:NEG_liver1_1.mzML:mz,datafile:NEG_liver1_1.mzML:mz_range:min,datafile:NEG_liver1_1.mzML:mz_range:max,datafile:NEG_liver1_1.mzML:rt,datafile:NEG_liver1_1.mzML:rt_range:min,datafile:NEG_liver1_1.mzML:rt_range:max,datafile:NEG_liver1_1.mzML:height,datafile:NEG_liver1_1.mzML:area,datafile:NEG_liver1_1.mzML:intensity_range:min,datafile:NEG_liver1_1.mzML:intensity_range:max,datafile:NEG_liver1_1.mzML:fwhm,datafile:NEG_liver1_1.mzML:tailing_factor,datafile:NEG_liver1_1.mzML:asymmetry_factor,datafile:NEG_liver1_1.mzML:fragment_scans,datafile:NEG_liver1_1.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_2.mzML:feature_state,datafile:NEG_liver1_2.mzML:mz,datafile:NEG_liver1_2.mzML:mz_range:min,datafile:NEG_liver1_2.mzML:mz_range:max,datafile:NEG_liver1_2.mzML:rt,datafile:NEG_liver1_2.mzML:rt_range:min,datafile:NEG_liver1_2.mzML:rt_range:max,datafile:NEG_liver1_2.mzML:height,datafile:NEG_liver1_2.mzML:area,datafile:NEG_liver1_2.mzML:intensity_range:min,datafile:NEG_liver1_2.mzML:intensity_range:max,datafile:NEG_liver1_2.mzML:fwhm,datafile:NEG_liver1_2.mzML:tailing_factor,datafile:NEG_liver1_2.mzML:asymmetry_factor,datafile:NEG_liver1_2.mzML:fragment_scans,datafile:NEG_liver1_2.mzML:rt_ms2_apex_distance,datafile:NEG_liver1_3.mzML:feature_state,datafile:NEG_liver1_3.mzML:mz,datafile:NEG_liver1_3.mzML:mz_range:min,datafile:NEG_liver1_3.mzML:mz_range:max,datafile:NEG_liver1_3.mzML:rt,datafile:NEG_liver1_3.mzML:rt_range:min,datafile:NEG_liver1_3.mzML:rt_range:max,datafile:NEG_liver1_3.mzML:height,datafile:NEG_liver1_3.mzML:area,datafile:NEG_liver1_3.mzML:intensity_range:min,datafile:NEG_liver1_3.mzML:intensity_range:max,datafile:NEG_liver1_3.mzML:fwhm,datafile:NEG_liver1_3.mzML:tailing_factor,datafile:NEG_liver1_3.mzML:asymmetry_factor,datafile:NEG_liver1_3.mzML:fragment_scans,datafile:NEG_liver1_3.mzML:rt_ms2_apex_distance
6552,8.2837,8.2522,8.4099,657.37636,657.37573,657.37823,6.18E4,5.197E3,9.076E3,6.18E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,657.37636,657.37573,657.37823,8.2837,8.2522,8.4099,6.18E4,5.197E3,9.076E3,6.18E4,0.0813,2.5001,3.6961,,,UNKNOWN,,,,,,,,,,,,,,,
6553,8.2837,8.205,8.4891,704.36841,704.36694,704.37,1.484E5,1.671E4,7.304E3,1.484E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,704.36841,704.36694,704.37,8.2837,8.205,8.4891,1.484E5,1.671E4,7.304E3,1.484E5,0.0951,1.7012,3.1447,,,UNKNOWN,,,,,,,,,,,,,,,
6554,8.2837,8.2364,8.4099,705.36897,705.36719,705.3714,5.01E4,4.781E3,1.015E4,5.01E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,705.36897,705.36719,705.3714,8.2837,8.2364,8.4099,5.01E4,4.781E3,1.015E4,5.01E4,0.093,1.8323,2.6645,,,UNKNOWN,,,,,,,,,,,,,,,
6555,8.2837,8.205,8.4733,729.38164,729.38092,729.38318,1.412E5,1.37E4,1.127E4,1.412E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,729.38164,729.38092,729.38318,8.2837,8.205,8.4733,1.412E5,1.37E4,1.127E4,1.412E5,0.0934,1.6013,2.1782,,,UNKNOWN,,,,,,,,,,,,,,,
6556,8.2837,8.205,8.3942,730.38452,730.38367,730.3855,6.346E4,6.184E3,9.894E3,6.346E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,730.38452,730.38367,730.3855,8.2837,8.205,8.3942,6.346E4,6.184E3,9.894E3,6.346E4,0.1641,1.2017,1.287,,,UNKNOWN,,,,,,,,,,,,,,,
6557,8.2837,8.1416,8.4099,749.14645,749.14514,749.14856,7.228E4,9.037E3,8.663E3,7.228E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,749.14645,749.14514,749.14856,8.2837,8.1416,8.4099,7.228E4,9.037E3,8.663E3,7.228E4,0.1237,0.9438,0.846,,,UNKNOWN,,,,,,,,,,,,,,,
6558,8.2837,8.1416,8.5049,759.17593,759.17474,759.1778,2.133E5,3.669E4,1.237E4,2.133E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,759.17593,759.17474,759.1778,8.2837,8.1416,8.5049,2.133E5,3.669E4,1.237E4,2.133E5,0.1401,1.2778,2.1781,,,UNKNOWN,,,,,,,,,,,,,,,
6559,8.2837,8.1416,8.4733,776.16615,776.16467,776.16766,8.174E4,1.27E4,9.695E3,8.174E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,776.16615,776.16467,776.16766,8.2837,8.1416,8.4733,8.174E4,1.27E4,9.695E3,8.174E4,0.1571,1.1669,1.4884,,,UNKNOWN,,,,,,,,,,,,,,,
6560,8.2837,7.6835,8.8206,818.50576,818.50385,818.51343,3.044E6,7.322E5,1.981E4,3.044E6,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,818.50576,818.50385,818.51343,8.2837,7.6835,8.8206,3.044E6,7.322E5,1.981E4,3.044E6,0.149,0.8583,0.8062,,,UNKNOWN,,,,,,,,,,,,,,,
6561,8.2837,8.1731,8.3309,821.51428,821.51324,821.51544,6.431E4,4.575E3,1.458E4,6.431E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,821.51428,821.51324,821.51544,8.2837,8.1731,8.3309,6.431E4,4.575E3,1.458E4,6.431E4,0.0721,0.7133,0.4267,,,UNKNOWN,,,,,,,,,,,,,,,
6562,8.2837,8.1889,8.5363,836.55551,836.55347,836.55994,6.242E4,1.339E4,2.14E4,6.242E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,836.55551,836.55347,836.55994,8.2837,8.1889,8.5363,6.242E4,1.339E4,2.14E4,6.242E4,0.1877,1.831,2.662,,,UNKNOWN,,,,,,,,,,,,,,,
6563,8.2837,8.1416,8.4257,844.15351,844.15039,844.1568,7.88E4,1.119E4,8.731E3,7.88E4,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,844.15351,844.15039,844.1568,8.2837,8.1416,8.4257,7.88E4,1.119E4,8.731E3,7.88E4,0.0958,0.9992,1.0011,,,UNKNOWN,,,,,,,,,,,,,,,
6564,8.2837,8.268,8.3309,861.4669,861.46515,861.46777,6.038E4,2.404E3,2.241E4,6.038E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,861.4669,861.46515,861.46777,8.2837,8.268,8.3309,6.038E4,2.404E3,2.241E4,6.038E4,0.0549,2.0014,3.0028,,,UNKNOWN,,,,,,,,,,,,,,,
6565,8.2837,8.1731,8.3467,875.46028,875.45898,875.46124,5.922E4,4.787E3,1.374E4,5.922E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,875.46028,875.45898,875.46124,8.2837,8.1731,8.3467,5.922E4,4.787E3,1.374E4,5.922E4,0.1505,0.7844,0.5689,,,UNKNOWN,,,,,,,,,,,,,,,
6566,8.2837,8.1416,8.3628,895.15095,895.14868,895.15186,8.52E4,1.204E4,1.65E4,8.52E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,895.15095,895.14868,895.15186,8.2837,8.1416,8.3628,8.52E4,1.204E4,1.65E4,8.52E4,0.1613,0.7779,0.5698,,,UNKNOWN,,,,,,,,,,,,,,,
6567,8.2837,8.2207,8.3785,1038.45435,1038.45068,1038.45679,4.746E4,4.368E3,1.108E4,4.746E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1038.45435,1038.45068,1038.45679,8.2837,8.2207,8.3785,4.746E4,4.368E3,1.108E4,4.746E4,0.1121,1.252,1.5041,,,UNKNOWN,,,,,,,,,,,,,,,
6568,8.2837,8.1416,8.3467,1090.45499,1090.45215,1090.45728,7.361E4,6.981E3,2.138E4,7.361E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1090.45499,1090.45215,1090.45728,8.2837,8.1416,8.3467,7.361E4,6.981E3,2.138E4,7.361E4,0.0888,0.7214,0.4428,,,UNKNOWN,,,,,,,,,,,,,,,
6569,8.2883,8.1416,8.5835,368.24132,368.24106,368.24188,2.517E5,3.425E4,5.968E3,2.517E5,2,0.5,2,2,0.887,0.3,0.00011,0.0721,0,,,,,,,,,,,,,DETECTED,368.24137,368.24106,368.24188,8.3243,8.1981,8.5768,2.357E5,3.05E4,5.968E3,2.357E5,0.1169,1.3699,1.4522,1,0.0145,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,368.24126,368.24106,368.24188,8.2522,8.1416,8.5835,2.517E5,3.425E4,6.581E3,2.517E5,0.1064,1.7864,2.0859,1,0.0147,UNKNOWN,,,,,,,,,,,,,,,
6570,8.2883,8.1416,8.4825,487.22607,487.22543,487.22702,2.769E5,3.027E4,9.091E3,2.769E5,2,0.5,2,2,0.866,0.58,0.00028,0.0721,0,,,,,,,,,,,,,DETECTED,487.22621,487.22577,487.22702,8.3243,8.1981,8.4825,2.28E5,2.871E4,9.091E3,2.28E5,0.1018,1.1859,1.2471,1,0.0304,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,487.22593,487.22543,487.22662,8.2522,8.1416,8.3942,2.769E5,3.027E4,1.51E4,2.769E5,0.0968,1.2429,1.6198,1,0.0127,UNKNOWN,,,,,,,,,,,,,,,
6571,8.2887,8.2567,8.3677,355.28472,355.28445,355.28558,3.589E4,2.016E3,6.446E3,3.589E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,355.28472,355.28445,355.28558,8.2887,8.2567,8.3677,3.589E4,2.016E3,6.446E3,3.589E4,0.0671,1.7374,2.4748,,
6572,8.2887,8.2094,8.4622,590.39218,590.39124,590.39404,8.083E4,9.385E3,8.421E3,8.083E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,590.39218,590.39124,590.39404,8.2887,8.2094,8.4622,8.083E4,9.385E3,8.421E3,8.083E4,0.1277,1.5953,0.7705,,
6573,8.2887,8.1304,8.4149,636.15555,636.15442,636.15825,6.28E4,9.739E3,1.271E4,6.28E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,636.15555,636.15442,636.15825,8.2887,8.1304,8.4149,6.28E4,9.739E3,1.271E4,6.28E4,0.1268,0.8989,0.7977,,
6574,8.2887,8.2094,8.3677,730.38465,730.38385,730.38562,7.189E4,5.469E3,1.443E4,7.189E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,730.38465,730.38385,730.38562,8.2887,8.2094,8.3677,7.189E4,5.469E3,1.443E4,7.189E4,0.0574,0.9989,0.9979,,
6575,8.2887,8.146,8.4308,808.47693,808.47516,808.479,1.012E5,1.479E4,1.976E4,1.012E5,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,808.47693,808.47516,808.479,8.2887,8.146,8.4308,1.012E5,1.479E4,1.976E4,1.012E5,0.1427,0.9982,0.9964,,
6576,8.2887,8.2724,8.3359,844.15267,844.15057,844.15509,7.416E4,3.286E3,1.801E4,7.416E4,0,0.25,1,5,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,844.15267,844.15057,844.15509,8.2887,8.2724,8.3359,7.416E4,3.286E3,1.801E4,7.416E4,0.0652,1.9549,2.9099,,
6577,8.2887,8.0352,8.5095,1021.46422,1021.46149,1021.46704,1.88E5,3.476E4,8.838E3,1.88E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1021.46422,1021.46149,1021.46704,8.2887,8.0352,8.5095,1.88E5,3.476E4,8.838E3,1.88E5,0.1462,0.9358,0.8215,,
6578,8.2887,8.1618,8.3202,1065.42911,1065.42358,1065.43164,4.886E4,5.065E3,1.876E4,4.886E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1065.42911,1065.42358,1065.43164,8.2887,8.1618,8.3202,4.886E4,5.065E3,1.876E4,4.886E4,0.1109,0.6244,0.2489,,
6579,8.2906,8.2591,8.4013,355.32123,355.32083,355.32166,5.246E4,4.485E3,1.215E4,5.246E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,355.32123,355.32083,355.32166,8.2906,8.2591,8.4013,5.246E4,4.485E3,1.215E4,5.246E4,0.0864,2.2591,3.5182,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6580,8.2906,8.1642,8.4807,419.23866,419.23819,419.23932,2.061E5,2.525E4,9.647E3,2.061E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,419.23866,419.23819,419.23932,8.2906,8.1642,8.4807,2.061E5,2.525E4,9.647E3,2.061E5,0.1357,1.2665,1.4832,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6581,8.2906,8.1642,8.4491,487.22601,487.22574,487.22684,1.861E5,2.564E4,1.48E4,1.861E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,487.22601,487.22574,487.22684,8.2906,8.1642,8.4491,1.861E5,2.564E4,1.48E4,1.861E5,0.1232,1.1918,1.9979,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6582,8.2906,8.1799,8.3854,504.21627,504.21555,504.21719,5.429E4,5.506E3,9.662E3,5.429E4,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,504.21627,504.21555,504.21719,8.2906,8.1799,8.3854,5.429E4,5.506E3,9.662E3,5.429E4,0.1086,0.9288,0.96,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6583,8.2906,8.2276,8.4491,543.38311,543.38184,543.38399,6.795E4,6.582E3,9.161E3,6.795E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,543.38311,543.38184,543.38399,8.2906,8.2276,8.4491,6.795E4,6.582E3,9.161E3,6.795E4,0.0256,1.7604,2.5187,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6584,8.2906,8.1799,8.3854,556.21645,556.21576,556.2171,9.746E4,7.599E3,1.112E4,9.746E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,556.21645,556.21576,556.2171,8.2906,8.1799,8.3854,9.746E4,7.599E3,1.112E4,9.746E4,0.0744,0.9288,0.9201,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6585,8.2906,8.1799,8.3221,622.40838,622.40759,622.4093,3.357E4,3.039E3,1.333E4,3.357E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,622.40838,622.40759,622.4093,8.2906,8.1799,8.3221,3.357E4,3.039E3,1.333E4,3.357E4,0.0952,0.6424,0.2848,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6586,8.2906,8.1799,8.3854,623.20085,623.20026,623.20178,2.328E5,2.959E4,1.524E4,2.328E5,1,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,623.20085,623.20026,623.20178,8.2906,8.1799,8.3854,2.328E5,2.959E4,1.524E4,2.328E5,0.1346,0.9288,0.8576,1,0.0146,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6587,8.2906,8.196,8.3697,635.15681,635.15594,635.15759,5.234E4,4.557E3,1.982E4,5.234E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,635.15681,635.15594,635.15759,8.2906,8.196,8.3697,5.234E4,4.557E3,1.982E4,5.234E4,0.081,0.9182,0.8363,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6588,8.2906,8.196,8.4013,636.15551,636.15472,636.15832,4.367E4,4.739E3,8.326E3,4.367E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,636.15551,636.15472,636.15832,8.2906,8.196,8.4013,4.367E4,4.739E3,8.326E3,4.367E4,0.0934,1.0853,1.33,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6589,8.2906,8.1799,8.3854,640.19108,640.18982,640.1922,9.838E4,1.05E4,1.439E4,9.838E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,640.19108,640.18982,640.1922,8.2906,8.1799,8.3854,9.838E4,1.05E4,1.439E4,9.838E4,0.1274,0.9288,0.9648,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6590,8.2906,8.1799,8.3854,681.15925,681.15799,681.16016,5.388E4,5.97E3,1.031E4,5.388E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,681.15925,681.15799,681.16016,8.2906,8.1799,8.3854,5.388E4,5.97E3,1.031E4,5.388E4,0.1246,0.9288,0.9455,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6591,8.2906,8.1642,8.528,691.18837,691.18555,691.18951,2.232E5,3.824E4,1.731E4,2.232E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,691.18837,691.18555,691.18951,8.2906,8.1642,8.528,2.232E5,3.824E4,1.731E4,2.232E5,0.143,1.5469,2.0092,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6592,8.2906,8.1799,8.4013,692.19211,692.18927,692.19373,8.163E4,8.149E3,1.339E4,8.163E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,692.19211,692.18927,692.19373,8.2906,8.1799,8.4013,8.163E4,8.149E3,1.339E4,8.163E4,0.0466,1.0004,1.0689,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6593,8.2906,8.1642,8.3854,827.16348,827.16278,827.16461,1.638E5,2.143E4,2.143E4,1.638E5,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,827.16348,827.16278,827.16461,8.2906,8.1642,8.3854,1.638E5,2.143E4,2.143E4,1.638E5,0.1421,0.8754,0.8382,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6594,8.2906,8.1799,8.3062,828.16698,828.16614,828.16815,4.791E4,3.974E3,1.237E4,4.791E4,0,0.25,1,4,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,828.16698,828.16614,828.16815,8.2906,8.1799,8.3062,4.791E4,3.974E3,1.237E4,4.791E4,0.1014,0.5709,0.1418,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6595,8.2906,8.1485,8.4013,902.48012,902.47668,902.48291,7.789E4,1.132E4,1.374E4,7.789E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,902.48012,902.47668,902.48291,8.2906,8.1485,8.4013,7.789E4,1.132E4,1.374E4,7.789E4,0.1447,0.8898,1.0104,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6596,8.2906,8.2748,8.433,912.14066,912.13928,912.14258,3.372E4,3.065E3,1.433E4,3.372E4,0,0.25,1,1,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,912.14066,912.13928,912.14258,8.2906,8.2748,8.433,3.372E4,3.065E3,1.433E4,3.372E4,0.0773,5.0186,9.0373,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6597,8.2906,8.1326,8.3536,936.5087,936.5065,936.50983,8.198E4,1.023E4,2.787E4,8.198E4,0,0.25,1,0,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,936.5087,936.5065,936.50983,8.2906,8.1326,8.3536,8.198E4,1.023E4,2.787E4,8.198E4,0.1491,0.6997,0.3993,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6598,8.2906,8.2118,8.3697,1065.42923,1065.42542,1065.43042,4.858E4,4.422E3,1.916E4,4.858E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1065.42923,1065.42542,1065.43042,8.2906,8.2118,8.3697,4.858E4,4.422E3,1.916E4,4.858E4,0.2099,1.0024,1.0049,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6599,8.2906,8.2276,8.3221,1157.44048,1157.43604,1157.44409,6.366E4,4.27E3,1.633E4,6.366E4,0,0.25,1,3,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1157.44048,1157.43604,1157.44409,8.2906,8.2276,8.3221,6.366E4,4.27E3,1.633E4,6.366E4,0.0936,0.7504,0.5009,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6600,8.2906,8.1799,8.3062,1225.42753,1225.42542,1225.43311,4.274E4,2.909E3,1.236E4,4.274E4,0,0.25,1,2,1,0,0,0,0,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,,DETECTED,1225.42753,1225.42542,1225.43311,8.2906,8.1799,8.3062,4.274E4,2.909E3,1.236E4,4.274E4,0.0649,0.5709,0.1418,,,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
6601,8.2917,8.1326,8.6087,383.18914,383.18887,383.19025,4.897E5,5.997E4,8.719E3,4.897E5,3,0.5,2,2,0.922,0.47,0.00018,0.0338,0,,,,,,,,,,,,,DETECTED,383.18923,383.18896,383.18964,8.3086,8.1819,8.6087,3.398E5,5.201E4,2.147E4,3.398E5,0.142,1.9101,2.6757,1,-0.0326,DETECTED,383.18905,383.18887,383.19025,8.2748,8.1326,8.4807,4.897E5,5.997E4,8.719E3,4.897E5,0.0872,1.5599,1.4955,2,-0.0347,UNKNOWN,,,,,,,,,,,,,,,,UNKNOWN,,,,,,,,,,,,,,,
