row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,neg_FRN5_O3.mzML Peak area,neg_FRN4_O3.mzML Peak area,neg_FRN3_O3.mzML Peak area,neg_FRN2_O3.mzML Peak area,neg_FRN1_O3.mzML Peak area,neg_HFO1_O3.mzML Peak area,neg_HFO3_O3.mzML Peak area,neg_HFO2_O3.mzML Peak area,neg_HFO5_O3.mzML Peak area,neg_HFO4_O3.mzML Peak area,
11198,935.5808740754406,9.235594,,,,,,,,,,,100752.44,81696.17,77936.38,82880.57,90485.17,0,0,0,0,0,
11199,765.4659541481267,9.23592,,,,,,,,,,,0,0,7682.154,0,0,0,0,0,4755.244,0,
11200,591.2410711925265,9.236319,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1328.7485,
11201,934.5777071581446,9.236528,,,,,,,,,,,227986.88,210664.66,190897.72,236528.6,228840.05,0,86997.984,61876.59,94111.46,104693.914,
11202,842.4419286624649,9.237238,,,,,,,,,,,33105.69,33899.586,30839.525,32920.395,27108.807,10238.408,15730.762,11274.497,17286.518,18176.963,
11203,758.4261441587838,9.238729,,,,,,,,,,,8943.834,9932.738,10034.693,0,0,0,0,0,0,0,
11204,803.4160824566441,9.239563,,,,,,,,,,,17119.402,0,0,24078.68,0,0,0,0,0,0,
11205,797.4569132713406,9.239618,,,,,,,,,,,20100.385,17461.68,19305.463,23613.27,20891.557,0,8540.96,0,0,0,
11206,647.2797651244347,9.239973,,,,,,,,,,,7427.2837,9611.268,7848.4766,11332.992,8492.611,4809.0874,2029.994,0,0,0,
11207,729.3928018357469,9.240236,,,,,,,,,,,0,4150.3096,0,0,0,0,0,0,0,0,
11208,804.4221905455161,9.240236,,,,,,,,,,,0,5747.789,0,0,0,0,0,0,0,0,
11209,823.4858316544884,9.241164,,,,,,,,,,,0,0,0,0,0,0,0,9028.726,0,0,
11210,790.5389800341898,9.241791,,,,,,,,,,,77849.47,66277.48,45501.668,50071.02,79266.5,58818.5,50445.074,92405.305,58599.434,57785.195,
11211,791.5423873503372,9.243168,,,,,,,,,,,22927.205,0,0,21082.979,25868.193,27805.84,0,0,31934.41,0,
11212,840.4228269789048,9.2431755,,,,,,,,,,,0,0,10121.741,14076.878,0,0,0,0,0,0,
11213,690.3982835483781,9.24328,,,,,,,,,,,0,0,0,0,0,0,5038.9253,0,0,0,
11214,722.4398001683145,9.24328,,,,,,,,,,,0,0,0,0,0,0,3993.3193,0,0,0,
11215,802.4106662334364,9.2433605,,,,,,,,,,,46701.508,45265.996,45983.066,56682.8,46790.797,22836.156,24717.64,18712.646,26542.66,24701.15,
11216,1294.8053240593683,9.243776,,,,,,,,,,,0,0,0,0,0,2402.6772,0,0,3393.1577,0,
11217,902.561457878623,9.244333,,,,,,,,,,,10082.725,13256.9375,8057.594,0,11526.199,0,0,6529.5244,0,0,
11218,334.0373298412001,9.244519,,,,,,,,,,,0,0,0,2527.8062,0,0,0,0,0,0,
11219,672.3888860307195,9.245193,,,,,,,,,,,0,0,0,0,0,0,0,0,7784.043,0,
11220,680.4300149391418,9.245193,,,,,,,,,,,0,0,0,0,0,0,0,0,2728.9907,0,
11221,882.4738062814616,9.2456045,,,,,,,,,,,14916.815,12025.693,17598.682,18494.904,15660.93,6806.3623,0,0,0,6725.241,
11222,658.4085744611616,9.245754,,,,,,,,,,,12724.405,0,12840.245,0,0,0,0,0,0,0,
11223,1587.092698358924,9.24586,,,,,,,,,,,17111.969,0,0,18903.543,0,0,11051.545,0,0,0,
11224,854.5395342048344,9.24678,,,,,,,,,,,23532.318,33421.203,19281.588,0,17029.533,37018.67,22592.787,41491.773,41494.707,29956.107,
11225,795.4412803407645,9.246982,,,,,,,,,,,13808.751,18040.72,15391.78,18530.352,17433.055,0,7372.581,5303.238,9437.3,8632.836,
11226,761.4348188498782,9.247536,,,,,,,,,,,46072.242,42819.7,47503.117,52004.383,43141.37,0,0,18337.592,27875.16,23016.57,
11227,584.2835643697862,9.248449,,,,,,,,,,,0,0,0,0,2254.541,0,0,0,0,0,
11228,811.4722281856916,9.248449,,,,,,,,,,,0,0,0,0,2555.5225,0,0,0,0,0,
11229,1588.094719570858,9.248449,,,,,,,,,,,0,0,0,0,7373.22,0,0,0,0,0,
11230,613.274465424453,9.250524,,,,,,,,,,,8478.195,0,7667.5415,9457.515,7628.489,0,0,0,0,4216.5825,
11231,786.4155254239865,9.251153,,,,,,,,,,,0,0,3055.9954,3056.5999,0,0,0,0,0,0,
11232,874.5907327009493,9.251854,,,,,,,,,,,0,0,0,36693.55,0,0,14626.431,0,0,0,
11233,689.3623414470676,9.253478,,,,,,,,,,,6720.8916,0,6128.3164,8895.0625,0,0,0,0,4547.902,0,
11234,1293.8010612684814,9.254916,,,,,,,,,,,0,0,0,0,0,7002.894,8380.809,7559.175,3953.1187,0,
11235,956.5569011600081,9.255403,,,,,,,,,,,36594.34,0,0,0,0,0,15174.014,5444.9355,0,0,
11236,655.3571529599939,9.255823,,,,,,,,,,,38042.88,38277.17,43637.02,50612.227,37321.695,25960.166,17947.91,0,26581.508,31225.129,
11237,657.3975973765844,9.256443,,,,,,,,,,,0,0,0,0,0,0,0,3451.6504,0,0,
11238,817.429608704261,9.256443,,,,,,,,,,,0,9009.175,5611.005,0,0,0,0,0,0,0,
11239,739.4136003753466,9.257662,,,,,,,,,,,0,0,7818.1763,0,0,0,0,0,0,0,
11240,656.3609793028515,9.257877,,,,,,,,,,,9387.886,0,9520.978,15733.396,10040.096,0,0,0,0,0,
11241,875.5046100379167,9.258656,,,,,,,,,,,0,0,0,0,0,10397.76,3972.67,0,0,0,
11242,725.4321257464596,9.260427,,,,,,,,,,,0,0,0,7236.079,0,0,0,0,0,0,
11243,654.3776646565569,9.261498,,,,,,,,,,,0,0,5939.1006,0,0,0,12134.22,0,10089.481,12116.551,
11244,946.5767975794549,9.26289,,,,,,,,,,,0,0,2133.2346,0,0,0,0,0,0,4856.925,
11245,983.5645469991226,9.263078,,,,,,,,,,,0,8916.097,8557.316,9759.633,0,0,0,0,0,0,
11246,738.5070943383358,9.263827,,,,,,,,,,,22260.928,0,24620.244,0,18684.035,18037.027,0,14110.609,0,0,
11247,650.3671539026448,9.268974,,,,,,,,,,,4099.958,0,0,0,0,0,0,7020.5693,0,0,
11248,884.5859867561736,9.269464,,,,,,,,,,,18639.918,16675.27,19068.682,18856.79,6821.463,22419.098,0,19613.398,22846.215,22701.93,
11249,883.5836029531195,9.271693,,,,,,,,,,,37699.324,35718.758,30314.826,37774.492,34883.0,46138.92,38810.863,40347.57,43617.53,42551.258,
11250,1613.1073020830097,9.272593,,,,,,,,,,,13985.966,13276.749,12842.958,12496.207,12035.772,6338.599,0,0,0,7962.636,
11251,634.3988328972632,9.273292,,,,,,,,,,,0,0,0,0,0,6862.3657,0,7037.215,0,0,
11252,1614.1119642934295,9.273312,,,,,,,,,,,11977.062,10567.057,0,0,12283.509,0,0,0,5939.0083,0,
11253,835.5717885575975,9.274374,,,,,,,,,,,0,0,0,38422.848,0,0,0,27638.666,0,0,
11254,735.4205232740854,9.2750435,,,,,,,,,,,0,0,0,0,0,0,18345.924,0,0,0,
11255,751.3795091406982,9.2750435,,,,,,,,,,,0,0,0,0,0,0,3427.5208,0,0,0,
11256,659.4123413549524,9.275901,,,,,,,,,,,0,11458.114,0,4957.481,17755.83,0,0,0,0,0,
11257,957.5601513562154,9.276095,,,,,,,,,,,11810.281,5970.162,0,9601.875,0,0,0,0,0,0,
11258,696.4245497911503,9.27654,,,,,,,,,,,0,0,0,9241.277,0,0,0,0,0,0,
11259,674.4309008928051,9.276983,,,,,,,,,,,0,0,0,0,11383.561,11026.075,0,0,0,0,
11260,856.5467587262941,9.276993,,,,,,,,,,,0,0,0,0,0,0,0,0,8517.444,0,
11261,1615.1146684854484,9.277218,,,,,,,,,,,4868.6514,0,3117.6675,0,0,0,0,0,0,0,
11262,754.501833292106,9.281401,,,,,,,,,,,13898.4,10935.827,9654.012,0,11695.873,11449.99,14938.52,14482.407,15084.93,0,
11263,755.5053755802305,9.282685,,,,,,,,,,,0,0,4055.8215,6414.6743,0,0,0,0,0,0,
11264,710.3714614165438,9.283002,,,,,,,,,,,18440.906,0,0,0,15261.926,15192.437,18260.162,20102.96,0,20021.484,
11265,615.3853203213328,9.28353,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4758.93,
11266,856.4552000885587,9.28353,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3032.788,
11267,631.3808176912559,9.283926,,,,,,,,,,,0,50106.78,49263.535,0,52870.56,0,60080.316,56817.332,0,0,
11268,667.4017812491372,9.284637,,,,,,,,,,,0,0,29975.918,0,33303.68,0,0,0,0,0,
11269,717.4094864510532,9.284644,,,,,,,,,,,40277.53,32939.316,0,39353.844,37470.35,37649.12,37382.16,34549.6,0,0,
11270,654.4133010108465,9.285153,,,,,,,,,,,13254.976,8536.982,8493.945,9998.699,10710.693,8813.833,13946.043,9069.553,0,11970.607,
11271,695.3887365070461,9.285795,,,,,,,,,,,57228.484,45579.043,43620.516,45184.418,55990.88,47191.504,57683.25,44970.242,57571.97,50939.61,
11272,668.4042338090856,9.285826,,,,,,,,,,,0,6089.0107,0,0,0,0,3544.8867,6519.4224,8503.028,0,
11273,677.3777688940514,9.285948,,,,,,,,,,,28029.54,24323.324,22058.422,29169.309,23286.746,23077.52,27211.281,26804.537,27672.393,24475.309,
11274,649.391434422448,9.286429,,,,,,,,,,,12121.906,9349.181,10831.55,0,11579.371,0,0,14646.042,17542.648,0,
11275,632.3931373770517,9.287475,,,,,,,,,,,118369.06,105731.19,102134.71,121031.06,117176.42,107107.54,115809.195,107006.76,127826.47,116817.33,
11276,818.5012050222432,9.287461,,,,,,,,,,,0,3282.46,0,3788.9243,0,0,0,0,0,4741.046,
11277,708.445049781846,9.288259,,,,,,,,,,,14612.688,11512.5,13882.817,13506.723,0,11319.85,14401.929,15517.838,15734.874,14819.549,
11278,768.5193848554843,9.2883215,,,,,,,,,,,0,0,0,0,0,0,0,3151.057,0,0,
11279,802.5407609683266,9.2883215,,,,,,,,,,,0,0,0,0,0,0,0,7351.0474,0,0,
11280,633.396389843701,9.288342,,,,,,,,,,,38422.875,33899.723,33160.84,41476.02,39266.89,0,38930.066,37655.496,0,38680.81,
11281,751.4148303035981,9.288899,,,,,,,,,,,48789.777,39614.76,37458.176,44159.78,43477.83,41585.402,42699.355,42916.547,42201.656,44784.35,
11282,782.5344168563927,9.288991,,,,,,,,,,,112294.87,92049.33,93161.93,119546.164,106000.77,97198.46,115581.51,108118.4,125591.94,111329.82,
11283,630.3772405482422,9.289036,,,,,,,,,,,165432.94,147683.53,143041.97,170027.38,159022.7,162291.92,174348.03,168895.72,184973.05,182884.94,
11284,646.3727157519367,9.289047,,,,,,,,,,,32716.137,26355.592,30300.957,35063.21,31171.006,34247.51,36784.66,37131.105,36695.562,34626.844,
11285,678.3806184982309,9.28911,,,,,,,,,,,0,6521.9326,0,4668.1714,0,0,0,0,0,0,
11286,789.5122897762634,9.289119,,,,,,,,,,,0,0,11834.772,15798.653,13963.383,12937.229,14742.495,0,16177.736,0,
11287,707.4328910238337,9.289214,,,,,,,,,,,0,15682.885,14966.05,18188.281,18513.459,0,0,16656.023,0,18363.875,
11288,696.3919696860125,9.289661,,,,,,,,,,,15115.522,15505.587,13319.605,13647.142,14800.715,0,0,0,16701.605,0,
11289,675.3624930803705,9.289783,,,,,,,,,,,26725.326,20173.684,21915.309,0,0,26440.684,0,0,24981.203,31151.012,
11290,1545.0479262241008,9.289795,,,,,,,,,,,18741.373,15284.396,9852.43,14629.908,0,13632.389,18363.074,0,0,16843.059,
11291,838.560381545103,9.289941,,,,,,,,,,,0,0,0,0,0,20468.467,0,0,0,0,
11292,200.88202310038074,9.290157,,,,,,,,,,,6975.369,5873.8,4775.0674,0,5867.35,6330.6304,7659.6284,5944.947,0,6325.788,
11293,742.5295439997591,9.290322,,,,,,,,,,,287268.06,235142.22,234619.23,265470.88,269516.66,254760.5,0,274414.25,0,265196.75,
11294,711.3838465042314,9.29057,,,,,,,,,,,68810.78,67425.47,62905.38,74310.84,70026.6,66557.93,68253.61,70534.66,74430.55,73383.86,
11295,803.5191229201662,9.290564,,,,,,,,,,,3046490.0,2615193.8,2426325.5,2898714.8,2872827.0,2644151.5,3015620.0,2837795.5,2915658.5,2945179.0,
11296,584.247884819232,9.29066,,,,,,,,,,,0,0,0,0,0,0,4602.4634,0,0,0,
11297,854.510895085295,9.291813,,,,,,,,,,,0,0,0,2416.132,0,0,0,0,0,0,
11298,804.5223185852766,9.291946,,,,,,,,,,,0,0,0,1360212.9,1328120.9,0,0,1320291.5,0,0,
11299,693.3731145903555,9.292002,,,,,,,,,,,37175.055,33834.945,32593.365,37016.582,33470.223,34841.438,41382.992,37539.03,40539.633,40208.543,
11300,648.3880541716752,9.292048,,,,,,,,,,,37927.8,38987.734,37781.92,48937.9,35887.754,46688.45,43874.15,41580.64,49559.816,38298.48,
11301,562.2782703155056,9.292132,,,,,,,,,,,14869.324,11349.26,11403.458,14175.464,14475.751,13058.952,15634.816,14599.279,16487.926,16731.719,
11302,664.38315466786,9.292155,,,,,,,,,,,73396.42,68850.94,64900.004,76470.555,71316.27,70752.84,76846.65,75078.5,88808.19,84426.984,
11303,672.4243240164208,9.292177,,,,,,,,,,,152114.48,134882.02,135789.11,159524.61,144712.16,139638.5,145611.83,149634.27,168212.84,159414.27,
11304,715.3541598248332,9.293127,,,,,,,,,,,4307.285,0,5792.686,0,0,0,0,0,0,0,
11305,676.3646618027876,9.293183,,,,,,,,,,,5820.3325,0,0,7216.829,0,0,6833.1743,0,0,0,
11306,741.4571919700172,9.293182,,,,,,,,,,,0,0,0,0,4765.3506,0,5371.09,0,0,0,
11307,752.4182082252169,9.2932825,,,,,,,,,,,16146.699,0,14349.907,17137.416,15812.655,14338.231,17553.717,0,16091.431,20410.018,
11308,771.5041162625141,9.293322,,,,,,,,,,,4013.8877,0,3596.0337,5819.819,5389.705,0,0,5684.3726,6482.641,4840.529,
11309,743.5322348880773,9.293637,,,,,,,,,,,49757.676,41182.164,34633.22,46873.074,46068.734,43758.38,49314.17,51344.207,52576.887,47950.21,
11310,596.284434573472,9.293693,,,,,,,,,,,14063.609,11016.1,11608.957,14865.05,15126.521,13670.727,15776.193,15395.489,18595.617,17910.23,
11311,556.252311995516,9.293699,,,,,,,,,,,30348.766,28567.975,26958.91,37265.516,33179.24,25716.39,36251.258,34681.13,40729.457,38022.12,
11312,666.3985723904295,9.293699,,,,,,,,,,,97064.76,84661.71,89095.516,105387.24,98822.055,77564.29,96385.87,87709.21,109443.555,101625.94,
11313,740.5229747643633,9.293703,,,,,,,,,,,2484211.8,2092720.6,2007322.0,2391079.2,2351904.2,2206538.8,2398468.2,2385257.2,2438305.0,2357494.2,
11314,805.5254244276116,9.293809,,,,,,,,,,,395493.3,334075.53,302923.12,0,365342.9,333094.28,0,360774.88,0,0,
11315,712.3872165030298,9.294102,,,,,,,,,,,27841.857,22856.6,19939.88,26180.71,0,23622.434,26438.818,0,23851.854,28074.861,
11316,614.3814287964324,9.294428,,,,,,,,,,,0,10041.27,0,12746.612,12921.113,0,12035.408,11749.945,12145.545,10773.594,
11317,744.5348927422297,9.294494,,,,,,,,,,,6649.2344,0,0,0,0,0,0,6995.488,0,7176.559,
11318,1546.0515064982587,9.294449,,,,,,,,,,,0,13544.868,11413.089,15305.834,17195.69,0,0,0,16285.371,0,
11319,647.3760342740079,9.294749,,,,,,,,,,,0,9802.219,7801.3667,0,9793.532,0,0,10680.78,12034.528,12021.954,
11320,851.503943717367,9.295229,,,,,,,,,,,49320.418,42836.727,36153.12,50367.707,45563.17,38568.55,45320.375,37099.89,42281.324,40150.918,
11321,688.4204988782301,9.295317,,,,,,,,,,,25913.564,22509.693,20929.814,30508.72,23855.594,24486.816,26025.564,26385.719,31056.246,27863.08,
11322,1482.05274083295,9.295299,,,,,,,,,,,33191.938,23467.46,21931.914,29746.945,26095.262,26595.154,33408.14,34833.42,32485.635,27863.504,
11323,788.5081676853918,9.2954,,,,,,,,,,,30022.414,19826.957,21120.643,32798.93,27766.463,24232.186,30483.72,29027.7,33707.094,28626.66,
11324,789.467369769134,9.295704,,,,,,,,,,,0,0,0,0,4385.826,0,0,0,0,0,
11325,862.5274721581762,9.295708,,,,,,,,,,,0,0,0,0,0,0,0,0,3779.8442,4845.4873,
11326,783.5379829182605,9.296067,,,,,,,,,,,0,39650.645,0,0,0,52083.234,0,0,62307.62,53416.434,
11327,729.3935612262129,9.296363,,,,,,,,,,,0,3688.1218,0,0,6625.248,0,7051.175,0,0,0,
11328,706.4297393331747,9.296882,,,,,,,,,,,45397.266,42296.32,44187.934,53287.2,50856.5,42117.992,48360.008,45973.727,53989.176,51562.496,
11329,601.2378874531354,9.297223,,,,,,,,,,,0,0,0,5431.5674,5987.073,0,0,4243.9873,0,0,
11330,632.3053479717979,9.297507,,,,,,,,,,,0,0,0,0,7361.721,0,0,6991.8623,7755.5166,0,
11331,673.4274372919895,9.297859,,,,,,,,,,,62163.28,0,0,65904.95,57207.168,0,57206.773,0,0,57794.56,
11332,689.4226454591179,9.297951,,,,,,,,,,,10427.3545,8031.35,10725.808,8808.019,0,9284.925,8493.264,0,9713.612,10948.814,
11333,709.3681425627932,9.298346,,,,,,,,,,,48564.72,45106.76,40271.164,52258.664,48603.867,49547.094,53350.906,54168.496,52597.23,54639.766,
11334,522.2469840649201,9.2984705,,,,,,,,,,,20932.771,21658.188,18512.264,22093.785,22500.52,18850.959,24743.676,23325.799,27081.418,27058.768,
11335,1483.0558829718996,9.298375,,,,,,,,,,,0,18468.473,18969.113,0,25654.893,0,27821.74,30027.598,30847.729,0,
11336,538.2420375386816,9.299388,,,,,,,,,,,9004.166,6009.4795,0,9749.771,9617.888,6925.5605,9654.572,9059.46,9621.603,10563.592,
11337,714.4350296637705,9.2994375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5099.4404,
11338,748.4770615636662,9.299699,,,,,,,,,,,0,0,0,5535.596,0,0,0,0,4963.2124,5463.5317,
11339,757.5206616258278,9.299849,,,,,,,,,,,0,0,0,3822.724,0,0,0,0,2502.1992,0,
11340,748.5565170129956,9.300317,,,,,,,,,,,0,0,0,0,0,6504.7227,5481.3525,6404.932,0,0,
11341,598.2995387730791,9.301069,,,,,,,,,,,10982.623,8352.222,7946.104,11207.392,7904.504,5668.584,0,7483.62,11744.309,11938.179,
11342,718.4136266293369,9.302258,,,,,,,,,,,0,11740.48,0,0,0,0,0,0,0,0,
11343,665.3859936945634,9.302276,,,,,,,,,,,24437.303,0,0,0,23567.396,0,0,0,0,26845.363,
11344,774.3787127372445,9.302656,,,,,,,,,,,2551.6602,0,0,0,0,0,0,0,4339.443,0,
11345,717.374405930891,9.303917,,,,,,,,,,,0,0,0,0,0,5191.316,5977.6353,0,0,2322.5671,
11346,716.5133039317991,9.3042,,,,,,,,,,,0,0,0,0,0,0,0,3318.491,0,0,
11347,1567.0293046441366,9.3042,,,,,,,,,,,0,0,0,0,0,0,0,2877.8608,0,0,
11348,741.5263028011044,9.305398,,,,,,,,,,,0,0,921619.75,0,0,0,0,0,0,0,
11349,861.5244970701879,9.305948,,,,,,,,,,,9351.306,0,7762.4634,8527.175,8870.239,0,0,0,8423.683,0,
11350,852.5062801175812,9.307201,,,,,,,,,,,0,0,0,0,18988.959,13628.037,0,18178.58,0,0,
11351,590.258241304916,9.307681,,,,,,,,,,,0,0,0,10055.597,0,0,0,0,0,0,
11352,740.4521217798726,9.307681,,,,,,,,,,,0,0,0,19261.973,0,0,0,0,0,0,
11353,841.4502721103727,9.307885,,,,,,,,,,,0,0,0,0,0,0,0,0,6644.13,0,
11354,840.4528259084133,9.308106,,,,,,,,,,,13043.494,13938.127,0,0,18784.871,29311.197,23615.428,27678.566,22525.861,22013.479,
11355,390.1000229749128,9.308163,,,,,,,,,,,8546.02,8389.971,7571.071,12588.946,8265.622,0,9217.246,10524.267,11472.462,13538.792,
11356,904.4617853195857,9.311324,,,,,,,,,,,10582.718,8396.781,7811.7637,0,9694.154,8124.8096,7751.2266,8143.508,0,0,
11357,694.373904124849,9.311612,,,,,,,,,,,0,0,0,0,10514.51,0,0,0,0,0,
11358,801.5041963097862,9.311612,,,,,,,,,,,0,0,0,0,19416.07,0,0,0,0,0,
11359,523.2506011875984,9.3126955,,,,,,,,,,,4156.51,0,0,0,0,0,0,0,0,0,
11360,671.413643810173,9.3126955,,,,,,,,,,,3730.1616,0,0,0,0,0,0,0,0,0,
11361,709.4482299031952,9.3126955,,,,,,,,,,,3460.6023,0,0,0,0,0,0,0,0,0,
11362,563.2819364412314,9.313516,,,,,,,,,,,1282.7747,0,0,0,0,0,0,0,0,4522.6436,
11363,826.5049015324174,9.314263,,,,,,,,,,,0,0,64415.62,58551.92,0,68071.664,68761.29,65555.414,62978.355,0,
11364,1484.0587083665007,9.314336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12829.238,
11365,825.5015011835867,9.317392,,,,,,,,,,,150376.95,144139.88,142083.66,122750.89,146584.33,154692.94,154614.94,147846.45,133832.8,144545.34,
11366,1506.051019550435,9.317555,,,,,,,,,,,7283.916,0,0,9828.389,0,7791.606,10150.677,9934.181,11779.961,11889.248,
11367,905.4666557075121,9.318182,,,,,,,,,,,0,5415.527,0,0,0,0,0,0,0,0,
11368,911.4828088020766,9.321036,,,,,,,,,,,0,0,5911.6406,0,0,0,0,0,0,0,
11369,680.2279105397861,9.321708,,,,,,,,,,,0,0,0,0,0,4275.3164,0,0,0,0,
11370,1569.0419650195627,9.32185,,,,,,,,,,,0,0,0,5769.111,0,0,0,7868.8525,0,0,
11371,910.4781865605416,9.323601,,,,,,,,,,,11893.037,11312.244,0,0,11200.594,10396.313,10700.78,0,0,0,
11372,738.50799626832,9.323624,,,,,,,,,,,0,0,0,23312.957,0,0,0,0,0,0,
11373,634.3184248408276,9.323812,,,,,,,,,,,0,0,0,0,0,0,0,0,2355.7925,0,
11374,652.1986032431607,9.332032,,,,,,,,,,,0,0,0,0,0,4789.0815,3938.486,6694.643,0,0,
11375,1507.0551894856626,9.333867,,,,,,,,,,,0,0,0,0,0,10021.055,7627.759,9993.201,9189.119,0,
11376,714.4355472316681,9.335962,,,,,,,,,,,9428.766,8588.985,9643.42,0,11805.401,12228.303,11006.407,0,10441.334,6515.876,
11377,674.4031596598967,9.336351,,,,,,,,,,,17365.72,15986.3125,0,8845.991,15906.66,11631.51,16902.326,10144.293,6984.715,17551.846,
11378,802.5065398154406,9.336962,,,,,,,,,,,0,0,9693.391,0,0,0,0,0,0,0,
11379,625.4877965195817,9.3384,,,,,,,,,,,0,0,0,0,0,0,5519.588,0,0,0,
11380,699.4433940843368,9.339609,,,,,,,,,,,3385.4792,0,5716.136,0,0,5797.0874,0,0,0,0,
11381,765.5265030073984,9.342722,,,,,,,,,,,0,0,0,0,0,0,0,0,411669.78,410168.34,
11382,480.16408249241044,9.342796,,,,,,,,,,,0,0,0,1677.1987,0,2741.9846,0,2902.0684,0,0,
11383,698.3715343292358,9.343412,,,,,,,,,,,0,0,0,0,3263.262,0,0,0,0,0,
11384,716.5794986162006,9.345129,,,,,,,,,,,5272.3105,0,6676.202,0,0,12041.379,6150.3237,5779.991,0,6682.8203,
11385,600.2579978666641,9.345346,,,,,,,,,,,0,0,0,0,2609.1597,4019.4253,4240.8193,2480.8096,5410.7812,3791.283,
11386,594.2839166127184,9.346106,,,,,,,,,,,0,0,0,0,0,4037.4268,0,0,6504.9385,6869.224,
11387,525.1486582347086,9.346163,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2152.6587,
11388,1186.7372220037917,9.347125,,,,,,,,,,,0,5024.966,8166.4316,0,2027.1743,0,22572.652,17214.328,0,0,
11389,553.2764382350236,9.349412,,,,,,,,,,,0,43972.43,0,0,0,0,0,0,0,0,
11390,615.2686196756384,9.349412,,,,,,,,,,,0,51932.83,0,0,0,0,0,0,0,0,
11391,743.4265100923514,9.349483,,,,,,,,,,,0,3354.4302,0,0,0,3734.3862,0,0,0,3747.0637,
11392,619.3807966668643,9.3496275,,,,,,,,,,,6428.0845,6613.7305,5848.897,8675.044,0,7024.7495,8519.822,6633.8247,8426.153,9363.815,
11393,883.5103170607375,9.350507,,,,,,,,,,,3945.5383,0,0,5513.4043,0,0,0,6820.271,0,0,
11394,697.3672439220278,9.350938,,,,,,,,,,,0,8371.356,6901.2295,0,10448.576,8197.27,0,7839.617,7741.2314,0,
11395,366.09554840293026,9.351362,,,,,,,,,,,8363.262,7223.664,9557.154,0,5449.494,11999.395,10047.386,10748.011,0,9426.626,
11396,737.3981245855957,9.351914,,,,,,,,,,,0,0,0,0,0,0,0,11116.671,0,0,
11397,817.4619712448848,9.351914,,,,,,,,,,,0,0,0,0,0,0,0,6386.828,0,0,
11398,579.3500330051642,9.352873,,,,,,,,,,,0,0,0,0,0,8054.379,0,0,0,0,
11399,635.3768719022472,9.352873,,,,,,,,,,,0,0,0,0,0,2979.1936,0,0,0,0,
11400,778.4331200800515,9.35389,,,,,,,,,,,0,0,0,0,0,0,3158.9966,0,0,0,
11401,821.556668323922,9.35389,,,,,,,,,,,0,0,0,0,0,0,12737.763,0,0,0,
11402,739.5112718767641,9.355,,,,,,,,,,,0,0,9903.687,0,8330.001,7475.8413,0,0,0,0,
11403,486.1897075311961,9.355125,,,,,,,,,,,0,0,0,0,3960.2395,11143.172,7658.8545,0,0,0,
11404,884.5122682774543,9.355183,,,,,,,,,,,0,0,0,0,0,0,0,0,3337.997,0,
11405,739.47561830151,9.355253,,,,,,,,,,,0,0,0,7682.5474,7856.371,6770.629,7550.8438,0,6238.9185,0,
11406,624.4840430079464,9.355285,,,,,,,,,,,11887.053,14204.26,13594.921,18954.459,16802.682,19962.043,38067.168,35524.18,21680.701,36395.734,
11407,382.0904680515784,9.355392,,,,,,,,,,,0,0,0,3153.297,0,0,0,0,0,0,
11408,772.5281964133028,9.355737,,,,,,,,,,,35413.875,0,0,0,0,44350.08,34545.97,0,0,0,
11409,658.4085528589808,9.355873,,,,,,,,,,,23298.244,0,26371.908,48551.01,46838.703,29475.488,36868.17,34797.492,39932.31,23819.805,
11410,618.3775953670608,9.356825,,,,,,,,,,,18258.598,22220.012,19669.418,27132.338,30210.666,22497.977,24580.59,24724.809,26604.68,25945.158,
11411,406.1269703213142,9.357113,,,,,,,,,,,0,0,0,11469.172,0,0,11109.21,0,0,9551.694,
11412,870.5701772742864,9.357973,,,,,,,,,,,0,0,0,0,0,0,6923.5874,0,0,8842.211,
11413,326.06437994170926,9.358219,,,,,,,,,,,7776.0493,7252.923,0,0,0,0,0,10089.675,12798.767,0,
11414,777.4299262940659,9.358186,,,,,,,,,,,0,7768.939,0,12138.855,0,0,9698.609,0,0,0,
11415,362.0686543988849,9.358326,,,,,,,,,,,20762.346,17906.68,17790.945,25733.277,19566.402,31055.885,25571.924,31957.342,32040.68,36851.4,
11416,578.3460991293473,9.358414,,,,,,,,,,,20031.936,24271.71,22199.826,26195.64,30135.807,22311.217,28281.918,29423.418,26818.31,27176.643,
11417,620.3561855614771,9.358612,,,,,,,,,,,0,0,0,0,2881.875,0,0,0,0,0,
11418,526.2211255930979,9.35866,,,,,,,,,,,8544.605,7138.5767,0,13932.756,4644.067,0,12045.328,0,0,0,
11419,657.3371256332229,9.358686,,,,,,,,,,,0,0,0,8777.922,11156.128,0,0,0,0,6389.2324,
11420,703.3961173839559,9.359478,,,,,,,,,,,0,5295.7856,0,0,5935.763,0,0,5141.4043,0,4165.231,
